en,fr,it,de,es,ko,kana
"Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE.","Emits a screech to sharply reduce the foe’s DEFENSE."
"Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness.","Creates illusory copies to raise evasiveness."
"Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP."
"Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE.","Stiffens the body’s  muscles to raise DEFENSE."
"Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness.","Minimizes the user’s size to raise evasiveness."
"Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc.","Lowers the foe’s accuracy using smoke, ink, etc."
"A sinister ray that confuses the foe.","A sinister ray that confuses the foe.","A sinister ray that confuses the foe.","A sinister ray that confuses the foe.","A sinister ray that confuses the foe.","A sinister ray that confuses the foe.","A sinister ray that confuses the foe."
"Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE.","Withdraws the body into its hard shell to raise DEFENSE."
"Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE.","Curls up to conceal weak spots and raise DEFENSE."
"Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE.","Creates a barrier that sharply raises DEFENSE."
"Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage.","Creates a wall of light that lowers SP. ATK damage."
"Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes.","Creates a black haze that eliminates all stat changes."
"Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks.","Creates a wall of light that weakens physical attacks."
"Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio.","Focuses power to raise the critical-hit ratio."
"Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double.","Endures attack for 2 turns to retaliate double."
"Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random.","Waggles a finger to use any POKéMON move at random."
"Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move.","Counters the foe’s attack with the same move."
"Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint."
"An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe.","An egg is forcibly hurled at the foe."
"Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze.","Licks with a long tongue to injure. May also paralyze."
"An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison.","An exhaust-gas attack that may also poison."
"Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison."
"Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching.","Clubs the foe with a bone. May cause flinching."
"A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn.","A fiery blast that scorches all. May cause a burn."
"Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls.","Charges the foe with speed to climb waterfalls."
"Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns.","Traps and squeezes the foe for 2 to 5 turns."
"Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss.","Sprays star-shaped rays that never miss."
"Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn.","Tucks in the head, then attacks on the next turn."
"Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times.","Launches sharp spikes that strike 2 to 5 times."
"Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED.","Constricts to inflict pain. May lower SPEED."
"Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF.","Forgets about something and sharply raises SP. DEF."
"Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy.","Distracts the foe. May lower accuracy."
"Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP."
"A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt.","A jumping knee kick. If it misses, the user is hurt."
"Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis.","Intimidates and frightens the foe into paralysis."
"Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe.","Takes one half the damage inflicted on a sleeping foe."
"Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison.","Envelops the foe in a toxic gas that may poison."
"Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times.","Hurls round objects at the foe 2 to 5 times."
"An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted."
"Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep.","Demands a kiss with a scary face that induces sleep."
"Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn.","Searches out weak spots, then strikes the next turn."
"Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe.","Alters the user’s cells to become a copy of the foe."
"An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED.","An attack using bubbles. May lower the foe’s SPEED."
"A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe.","A rhythmic punch that may confuse the foe."
"Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep.","Scatters a cloud of spores that always induce sleep."
"Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy.","Looses a powerful blast of light that cuts accuracy."
"Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity.","Attacks with a psychic wave of varying intensity."
"It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever.","It’s just a splash... Has no effect whatsoever."
"Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE.","Liquifies the user’s body to sharply raise DEFENSE."
"Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio.","Hammers with a pincer. Has a high critical-hit ratio."
"Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint.","Inflicts severe damage but makes the user faint."
"Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times.","Rakes the foe with sharp claws, etc., 2 to 5 times."
"Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice.","Throws a bone boomerang that strikes twice."
"The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status.","The user sleeps for 2 turns, restoring HP and status."
"Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching.","Large boulders are hurled. May cause flinching."
"Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching.","Attacks with sharp fangs. May cause flinching."
"Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK.","Reduces the polygon count and raises ATTACK."
"Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type.","Changes the user’s type into an own move’s type."
"Fires three types of beams at the same time.","Fires three types of beams at the same time.","Fires three types of beams at the same time.","Fires three types of beams at the same time.","Fires three types of beams at the same time.","Fires three types of beams at the same time.","Fires three types of beams at the same time."
"Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP.","Attacks with sharp fangs and cuts half the foe’s HP."
"Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio.","Slashes with claws, etc. Has a high critical-hit ratio."
"Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP.","Creates a decoy using 1/4 of the user’s maximum HP."
"Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little.","Used only if all PP are gone. Also hurts the user a little."
"Copies the foe’s last move permanently.","Copies the foe’s last move permanently.","Copies the foe’s last move permanently.","Copies the foe’s last move permanently.","Copies the foe’s last move permanently.","Copies the foe’s last move permanently.","Copies the foe’s last move permanently."
"Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity.","Kicks the foe 3 times in a row with rising intensity."
"While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item.","While attacking, it may steal the foe’s held item."
"Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching.","Ensnares the foe to stop it from fleeing or switching."
"Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit.","Senses the foe’s action to ensure the next move’s hit."
"Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn.","Inflicts 1/4 damage on a sleeping foe every turn."
"A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn.","A fiery charge attack that may inflict a burn."
"A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep.","A loud attack that can be used only while asleep."
"A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS.","A move that functions differently for GHOSTS."
"Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down."
"Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type.","Makes the user resistant to the last attack’s type."
"Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio.","Launches a vacuumed blast. High critical-hit ratio."
"Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED.","Spores cling to the foe, sharply reducing SPEED."
"Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down.","Inflicts more damage when the user’s HP is down."
"Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move.","Spitefully cuts the PP of the foe’s last move."
"Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing.","Blasts the foe with a snowy gust. May cause freezing."
"Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession."
"A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first.","A punch is thrown at wicked speed to strike first."
"Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED.","Frightens with a scary face to sharply reduce SPEED."
"Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail.","Draws the foe close, then strikes without fail."
"Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion.","Demands a kiss with a cute look. May cause confusion."
"Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP.","Maximizes ATTACK while sacrificing HP."
"Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison.","Sludge is hurled to inflict damage. May also poison."
"Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy.","Hurls mud in the foe’s face to reduce its accuracy."
"Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy.","Fires a lump of ink to damage and cut accuracy."
"Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out.","Sets spikes that hurt a  foe switching out."
"Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate.","Powerful and sure to cause paralysis, but inaccurate."
"Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness.","Negates the foe’s efforts to heighten evasiveness."
"If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint.","If the user faints, the foe is also made to faint."
"Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns.","Any POKéMON hearing this song faints in 3 turns."
"A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED.","A chilling attack that lowers the foe’s SPEED."
"Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession.","Evades attack, but may fail if used in succession."
"Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times.","Strikes the foe with a bone in hand 2 to 5 times."
"Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits.","Locks on to the foe to ensure the next move hits."
"A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user.","A rampage of 2 to 3 turns that confuses the user."
