en,fr,it,de,es,ko,kana
"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning.","Son corps plat et fin est toujours collé aux murs. On pense que sa forme a une signification.","Il corpo piatto e sottile sta sempre attaccato ai muri. Pare che la forma abbia un preciso significato.","Sein flacher, dünner Körper hängt immer an Wänden. Seine Form scheint eine Bedeutung zu haben.","Su cuerpo fino y plano aparece siempre en los muros. Su forma parece tener algún significado.","몸 자체는 굉장히 얇고 항상 벽에 들러붙어 있다. 모습에는 뭔가 의미가 있는 듯하다.","からだじたいは　うすっぺらく いつも　かべに　はりついている。 かたちに　なにか　いみがあるらしい。"
"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning.","Son corps plat et fin est toujours collé aux murs. On pense que sa forme a une signification.","Il corpo piatto e sottile sta sempre attaccato ai muri. Pare che la forma abbia un preciso significato.","Sein flacher, dünner Körper hängt immer an Wänden. Seine Form scheint eine Bedeutung zu haben.","Su cuerpo fino y plano aparece siempre en los muros. Su forma parece tener algún significado.","몸 자체는 굉장히 얇고 항상 벽에 들러붙어 있다. 모습에는 뭔가 의미가 있는 듯하다.","からだじたいは　うすっぺらく いつも　かべに　はりついている。 かたちに　なにか　いみがあるらしい。"
"This Pokémon’s pincers, which contain steel, can crush any hard object it gets ahold of into bits.","Les pinces de ce Pokémon contiennent de l’acier et peuvent réduire en miettes quasiment n’importe quoi.","Le chele, che contengono acciaio, possono fare a pezzi qualsiasi oggetto afferrino.","Dieses Pokémon kann mit seinen stählernen Scheren jeden harten Gegenstand mühelos zermalmen.","Las pinzas que posee tienen acero. Con ellas, no hay nada que se le resista. Rompen todo lo que pillan.","강철이 함유된 집게로 잡은 것은 아무리 딱딱해도 산산조각이 난다.","こうてつを　ふくんでいる ハサミで　とらえたものは　どんなに かたくても　コナゴナに　くだく。"
"This powerful Pokémon thrusts its prized horn under its enemies’ bellies, then lifts and throws them.","Ce Pokémon est si puissant qu’il peut projeter ses ennemis en l’air grâce à ses cornes.","Questo potente Pokémon infilza con il corno la pancia del nemico, sollevandolo e lanciandolo lontano.","Dieses kräftige Pokémon rammt sein stolzes Horn unter den Rumpf des Gegners und wirft ihn um.","Este fuerte Pokémon clava su preciado cuerno en la tripa del enemigo, lo eleva y luego lo arroja.","자랑스러운 뿔을 상대의 배 밑에 틀어박고 단번에 들어 올려 집어 던지는 천하장사다.","じまんのツノを　あいての　おなかの したに　ねじこみ　いっきに　もちあげ ぶんなげてしまう　ちからもち。"
"Long ago, people imagined its eerie howls to be the call of the grim reaper.","Jadis, les gens prenaient son étrange hurlement pour l’appel de la Faucheuse.","Molto tempo fa, si riteneva che le sue urla sinistre coincidessero con la chiamata della morte.","In alten Zeiten glaubte man, das Heulen dieses Pokémon sei der Ruf des Todes.","Hace mucho, la gente creía que sus horripilantes aullidos eran de la muerte personificada.","헬가가 으스스하게 멀리서 짖으면 지옥에서 사신이 부르는 소리라고 옛날 사람들은 상상하고 있었다.","ヘルガーの　ぶきみな　とおぼえは じごくから　しにがみが　よぶ　こえと むかしの　ひとは　そうぞうしていた。"
"In just one of its mighty hands, it has the power to make the ground shake and mountains crumble.","D’une main seulement il a assez de force pour faire trembler la terre et s’écrouler une montagne.","Anche una sola delle sue mani può far tremare la terra e sbriciolare le montagne.","Es besitzt so viel Kraft, dass es mit nur einer Hand die Erde beben lassen und Berge zerbröckeln kann.","En una de sus poderosas garras tiene el poder de hacer temblar la tierra y las montañas.","한쪽 팔을 움직이는 것만으로도 산을 무너뜨리고 땅을 울리게 하는 엄청난 힘을 감추고 있다.","かたうでを　うごかしただけで やまをくずし　じひびきを　おこす とてつもない　パワーを　ひめる。"
"It can clear a 30-story building in a leap. Its fiery punches scorch its foes.","Il peut bondir par-dessus un bâtiment de 30 étages. Ses poings enflammés brûlent ses adversaires.","Riesce a superare un edificio di 30 piani con un salto. I suoi pugni di fuoco inceneriscono il nemico.","Mühelos springt es selbst über 30-stöckige Häuser. Sein Feuerschlag fügt dem Gegner Verbrennungen zu.","Puede saltar edificios de 30 plantas. Con sus golpes de fuego quema a sus rivales.","30층 빌딩을 점프로 넘는 점프력을 가졌다. 불꽃펀치가 상대를 태운다.","３０かいだての　ビルを　ジャンプで とびこす　ちょうやくりょく。ほのおの パンチが　あいてを　やきつくす。"
"To protect its Trainer, it will expend all its psychic power to create a small black hole.","Prêt à tout pour protéger son Dresseur, il peut créer un mini trou noir par sa seule force mentale.","Quando il suo Allenatore è in pericolo usa tutto il suo potere psichico per creare un piccolo buco nero.","Erzeugt ein kleines schwarzes Loch mithilfe all seiner Psycho-Kräfte, um seinen Trainer zu schützen.","Para proteger a su Entrenador, emplea todo su poder psíquico en crear un pequeño agujero negro.","트레이너를 지키기 위해서라면 사이코 파워를 모두 써서 작은 블랙홀을 만들어 낸다.","トレーナーを　まもるためなら サイコパワーを　つかいきり　ちいさな ブラックホールを　つくりだす。"
"It uses its docile-looking face to lull foes into complacency, then bites with its huge, relentless jaws.","Il utilise son visage charmeur pour tromper ses ennemis avant de les mordre avec ses énormes mâchoires.","Intenerisce i nemici con la sua faccia innocente, per poi morderli con le forti e instancabili mascelle.","Mit seinem friedlichen Gesicht bringt es Gegner zur Selbstgefälligkeit und beißt anschließend mit seinem riesigen Kiefer gnadenlos zu.","Engaña con su aspecto dócil; hace que el rival se confíe y le da un mordisco con sus enormes e implacables mandíbulas.","얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.","おとなしい　かおで　あいてを　ゆだん させてから　おおあごで　がぶり。 かみつくと　ぜったいに　はなさない。"
"It claims an entire mountain as its own. The more wounds it has, the more it has battled, so don’t take it lightly.","Il établit son territoire sur toute une montagne. Ses cicatrices indiquent son expérience : plus il en a, plus il est fort !","Sceglie come territorio intere montagne. Se ha tante cicatrici sul suo corpo, è meglio non scherzare con lui.","Ihre Reviere erstrecken sich über ganze Gebirge. Stolloss, die mit Narben übersät sind, sollte man besser meiden.","Hacen de toda una montaña su territorio. Cuantas más cicatrices tienen, más curtidos en disputas. ¡Mucha atención!","산을 통째로 영역으로 한다. 상처가 많은 보스로라일수록 많이 싸웠다는 것이므로 얕볼 수 없다.","やまを　まるごと　なわばりに　する。 キズが　おおい　ボスゴドラほど たたかっているので　あなどれない。"
"It elegantly avoids attacks with dance-like steps, then launches a devastating blow in the same motion.","Charmina évite les attaques en exécutant d’élégants pas de danse avant de lancer une attaque dévastatrice dans son élan.","Evita elegantemente gli attacchi a passo di danza, per poi lanciare devastanti attacchi con la stessa grazia.","Es weicht Attacken elegant tänzerisch aus, um anschließend eine verheerende Attacke aus derselben Bewegung heraus zu lancieren.","Evita los ataques moviéndose de forma elegante, como si bailara. Ataca dando un golpe devastador y moviéndose igual.","춤추는 듯한 우아한 움직임으로 공격을 피하며 상대에게 강력한 일격을 선사한다.","ダンスの　ような　ゆうがな　うごきで こうげきを　かわして　きょうれつな いちげきを　あいてに　おみまいする。"
"It rarely appears before people. It is said to nest where lightning has fallen.","Ce Pokémon évite le contact des humains. On raconte qu’il fait son nid là où la foudre est déjà tombée.","Raramente si mostra agli umani. Si dice che nidifichi nelle zone dove è caduto un fulmine.","Es zeigt sich selten den Menschen. Man sagt, dass es sein Nest baut, wo der Blitz eingeschlagen hat.","No suele aparecer ante la gente. Dicen que suele colocar su nido donde caen los rayos.","좀처럼 사람 앞에 모습을 드러내지 않는다. 번개가 떨어진 곳에 보금자리가 있다고 한다.","ひとまえには　めったに　すがたを みせない。かみなりの　おちた ばしょに　すみかが　あると　いう。"
"This Pokémon can change its cells, taking different forms based on the temperature and humidity.","Les variations de température ou d’humidité affectent sa structure cellulaire et son apparence.","Il suo aspetto varia con l’umidità e la temperatura, che influenzano la sua struttura molecolare.","Formeo kann seine Gestalt ändern. Seine Zellen reagieren auf Temperaturschwankungen und Feuchtigkeit.","Sus células son muy sensibles a los cambios de temperatura y humedad y se adapta sin problema.","기온이나 습도의 변화가 몸의 세포에 영향을 주어 모습을 바꾸는 포켓몬이다.","きおんや　しつどの　へんかが からだの　さいぼうに　えいきょうして すがたを　かえる　ポケモン。"
"This Pokémon can change its cells, taking different forms based on the temperature and humidity.","Les variations de température ou d’humidité affectent sa structure cellulaire et son apparence.","Il suo aspetto varia con l’umidità e la temperatura, che influenzano la sua struttura molecolare.","Formeo kann seine Gestalt ändern. Seine Zellen reagieren auf Temperaturschwankungen und Feuchtigkeit.","Sus células son muy sensibles a los cambios de temperatura y humedad y se adapta sin problema.","기온이나 습도의 변화가 몸의 세포에 영향을 주어 모습을 바꾸는 포켓몬이다.","きおんや　しつどの　へんかが からだの　さいぼうに　えいきょうして すがたを　かえる　ポケモン。"
"This Pokémon can change its cells, taking different forms based on the temperature and humidity.","Les variations de température ou d’humidité affectent sa structure cellulaire et son apparence.","Il suo aspetto varia con l’umidità e la temperatura, che influenzano la sua struttura molecolare.","Formeo kann seine Gestalt ändern. Seine Zellen reagieren auf Temperaturschwankungen und Feuchtigkeit.","Sus células son muy sensibles a los cambios de temperatura y humedad y se adapta sin problema.","기온이나 습도의 변화가 몸의 세포에 영향을 주어 모습을 바꾸는 포켓몬이다.","きおんや　しつどの　へんかが からだの　さいぼうに　えいきょうして すがたを　かえる　ポケモン。"
"A doll that became a Pokémon over its grudge from being junked. It seeks the child that disowned it.","Une poupée mue par la tristesse qui la ronge depuis qu’on l’a délaissée. Elle recherche son propriétaire.","Un peluche divenuto Pokémon per la rabbia di essere stato buttato via da un bimbo, di cui è alla ricerca.","Dieses Pokémon war eine Puppe, die weggeworfen wurde. Es sucht nun das Kind, das dies getan hat.","Este muñeco se convirtió en un Pokémon cuando lo tiraron a la basura. Busca a su antiguo dueño.","버려진 인형에 원념이 깃들어 포켓몬이 되었다. 자신을 버린 아이를 찾고 있다.","すてられた　ぬいぐるみに　おんねんが やどり　ポケモンになった。じぶんを すてた　こどもを　さがしている。"
"It senses coming disasters and appears before people only to warn them of impending danger.","Il pressent les catastrophes et n’apparaît aux gens que pour les prévenir d’un danger imminent.","Percepisce i disastri naturali imminenti e si mostra solo per avvertire la gente del pericolo.","Es spürt drohende Katastrophen und erscheint nur dann, wenn es andere vor der Gefahr warnen will.","Presiente desastres inminentes y se aparece a la gente para advertir del peligro.","재해의 위험을 감지한다. 위험을 알리는 때에만 사람 앞에 나타난다고 한다.","さいがいを　よかんする。 きけんを　しらせる　ときだけ ひとまえに　あらわれるという。"
"It communicates using telepathy. Its body is covered in down that refracts light to make it invisible.","Il est doué d’empathie. Le duvet qui recouvre son corps réfléchit la lumière et le rend invisible.","Sa comunicare telepaticamente. Le piume sul suo corpo riflettono la luce e lo rendono invisibile.","Es kommuniziert durch Telepathie. Sein Daunenkleid bricht das Licht, sodass es unsichtbar wird.","Se comunica por telepatía. Su plumaje refleja la luz, lo que le permite hacerse invisible.","텔레파시로 마음이 통한다. 빛을 굴절시키는 깃털로 몸을 둘러싸 모습을 지운다.","テレパシーで　きもちを　かよわせる。 ひかりを　くっせつさせる　うもうで からだを　つつみ　すがたを　けす。"
"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.","Un Pokémon très intelligent. Il peut voler plus vite qu’un avion à réaction en repliant ses ailes.","Pokémon molto intelligente. Ripiegando indietro le ali, riesce a volare più veloce di un jet.","Ein hochintelligentes Pokémon. Wenn es im Flug seine Flügel nach hinten legt, ist es schneller als ein Jet.","Es un Pokémon muy inteligente. Puede adelantar a aviones a reacción plegando las alas.","높은 지능을 가진 포켓몬이다. 팔을 접어 날면 제트기를 추월할 만큼 빠르다.","たかい　ちのうを　もつ　ポケモン。 うでを　おりたたんで　とべば ジェットきを　おいこす　スピードだ。"
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","Il vient d’un virus extraterrestre arrivé avec une météorite et ayant subi une mutation génétique.","È il risultato della mutazione genetica di un virus alieno giunto con un meteorite.","Ein außerirdischer Virus kam mit einem Meteor auf die Erde. Seine DNA mutierte. So entstand Deoxys.","Surgió a raíz de la mutación de ADN de un virus alienígena que cayó a la Tierra en un meteorito.","운석에 붙어 있던 우주 바이러스의 DNA가 변이하여 생겨난 포켓몬이다.","いんせきに　ふちゃくしていた うちゅうウイルスの　ＤＮＡが へんいして　うまれた　ポケモン。"
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","Il vient d’un virus extraterrestre arrivé avec une météorite et ayant subi une mutation génétique.","È il risultato della mutazione genetica di un virus alieno giunto con un meteorite.","Ein außerirdischer Virus kam mit einem Meteor auf die Erde. Seine DNA mutierte. So entstand Deoxys.","Surgió a raíz de la mutación de ADN de un virus alienígena que cayó a la Tierra en un meteorito.","운석에 붙어 있던 우주 바이러스의 DNA가 변이하여 생겨난 포켓몬이다.","いんせきに　ふちゃくしていた うちゅうウイルスの　ＤＮＡが へんいして　うまれた　ポケモン。"
"An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.","Il vient d’un virus extraterrestre arrivé avec une météorite et ayant subi une mutation génétique.","È il risultato della mutazione genetica di un virus alieno giunto con un meteorite.","Ein außerirdischer Virus kam mit einem Meteor auf die Erde. Seine DNA mutierte. So entstand Deoxys.","Surgió a raíz de la mutación de ADN de un virus alienígena que cayó a la Tierra en un meteorito.","운석에 붙어 있던 우주 바이러스의 DNA가 변이하여 생겨난 포켓몬이다.","いんせきに　ふちゃくしていた うちゅうウイルスの　ＤＮＡが へんいして　うまれた　ポケモン。"
"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.","Pour se protéger des vents glacés de l’hiver, il s’est tissé une cape de feuilles et de brindilles.","Per ripararsi dal freddo e dai venti invernali si copre con un manto fatto di rami e foglie.","Um sich vor dem eisigen Winterwind zu schützen, legt es sich unter einen Umhang aus Ästen und Laub.","Para protegerse de los vientos fríos invernales, se cubre con un caparazón de ramas y hojas.","차가운 초겨울 바람을 막으려고 작은 가지나 낙엽을 재료로 도롱이를 만들어 몸을 감싼다.","つめたい　こがらしを　ふせぐため こえだや　おちばを　ざいりょうに ミノを　つくり　からだを　おおう。"
"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.","Pour se protéger des vents glacés de l’hiver, il s’est tissé une cape de feuilles et de brindilles.","Per ripararsi dal freddo e dai venti invernali si copre con un manto fatto di rami e foglie.","Um sich vor dem eisigen Winterwind zu schützen, legt es sich unter einen Umhang aus Ästen und Laub.","Para protegerse de los vientos fríos invernales, se cubre con un caparazón de ramas y hojas.","차가운 초겨울 바람을 막으려고 작은 가지나 낙엽을 재료로 도롱이를 만들어 몸을 감싼다.","つめたい　こがらしを　ふせぐため こえだや　おちばを　ざいりょうに ミノを　つくり　からだを　おおう。"
"Its appearance changes depending on where it evolved. The materials on hand become a part of its body.","Son apparence varie selon le lieu d’évolution. Son corps est façonné avec les matériaux à disposition.","Il suo aspetto dipende dal luogo in cui si evolve. Tutto ciò che ha intorno va a costituire il suo corpo.","Die Umgebung, in der es sich entwickelt, bestimmt sein Aussehen. Es formt seinen Körper mithilfe der umliegenden Materialien.","Su apariencia varía según dónde evolucione. Los materiales que haya pasan a formar parte de su cuerpo.","진화한 장소에 따라 모습이 바뀐다. 가까이 있는 재료가 몸의 일부가 된다.","しんかした　ばしょによって　すがたが かわる。みぢかにある　ざいりょうが からだの　いちぶに　なるのだ。"
"Its appearance changes depending on where it evolved. The materials on hand become a part of its body.","Son apparence varie selon le lieu d’évolution. Son corps est façonné avec les matériaux à disposition.","Il suo aspetto dipende dal luogo in cui si evolve. Tutto ciò che ha intorno va a costituire il suo corpo.","Die Umgebung, in der es sich entwickelt, bestimmt sein Aussehen. Es formt seinen Körper mithilfe der umliegenden Materialien.","Su apariencia varía según dónde evolucione. Los materiales que haya pasan a formar parte de su cuerpo.","진화한 장소에 따라 모습이 바뀐다. 가까이 있는 재료가 몸의 일부가 된다.","しんかした　ばしょによって　すがたが かわる。みぢかにある　ざいりょうが からだの　いちぶに　なるのだ。"
"During times of strong sunlight, its bud blooms, its petals open fully, and it becomes very active.","Une fois gorgé de soleil, il déploie ses pétales et bouge avec vivacité.","Sboccia quando si espone ai raggi solari, espandendo la corolla e diventando molto attivo.","Bei Sonnenschein entfaltet seine Knospe ihre Blütenblätter und es springt lebhaft umher.","Cuando los rayos de sol inundan su capullo, abre de par en par sus pétalos y se vuelve muy dinámico.","봉오리가 태양의 빛을 쬐어 꽃잎이 피면 활발하게 움직일 수 있게 된다.","つぼみが　たいようの　ひかりを あびて　はなびらを　ひろげると かっぱつに　うごく　ように　なる。"
"Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out.","Un étrange liquide mauve s’échappe de son corps, ne lui appuyez pas dessus.","Se si esercita una forte pressione sul suo corpo, ne fuoriesce un misterioso liquido viola.","Nicht seinen Körper zusammendrücken, sonst sickert eine seltsame lilafarbene Flüssigkeit aus!","No hay que apretarle muy fuerte, ya que, si lo haces, secreta un misterioso fluido morado.","부드러운 몸을 강하게 누르면 보랏빛이 나는 정체불명의 액체가 배어 나오므로 주의가 필요하다.","やわらかい　からだを　つよくおすと むらさきいろの　なぞの　えきたいが にじみでるので　ようちゅうい。"
"When its natural enemy attacks, it oozes purple fluid and escapes.","Attaqué par un prédateur, il fuit en libérant un liquide mauve.","Se minacciato da un nemico naturale rilascia un liquido viola e se la dà a gambe, per così dire...","Wird es von einem natürlichen Feind angegriffen, flieht es, indem es ein lila Sekret über die Haut ausstößt.","Si se ve amenazado por sus enemigos naturales, segrega un líquido morado y huye rápidamente.","천적에게 습격당했을 때는 보라색 액체를 몸에서 내어 도망간다.","てんてきに　おそわれた　ときは むらさきいろの　えきたいを からだから　だして　にげる。"
"When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed.","Quand il se recroqueville et étend ses ailes, on dirait un chasseur. Sa vitesse est supersonique.","Quando si piega e distende le ali, sembra un jet. Vola a una velocità supersonica.","Spannt es seinen Körper und seine Flügel, sieht es aus wie ein Jet. Es fliegt mit Schallgeschwindigkeit.","Cuando despliega su cuerpo y sus alas, parece un avión a reacción. Vuela a velocidad sónica.","몸을 접고 날개를 펼치면 마치 제트기 같다. 음속으로 날 수 있다.","からだを　おりたたみ　つばさを のばすと　まるで　ジェットき。 おんそくで　とぶことが　できる。"
"By catching the aura emanating from others, it can read their thoughts and movements.","Il peut deviner les pensées et les mouvements des autres en analysant leur aura.","Riesce a leggere i pensieri e i movimenti del nemico decifrando l’aura che questo emette.","Es nimmt die Aura seines Gegners wahr. So kann es dessen Gedanken und Bewegungen erkennen.","Puede leer los pensamientos y movimientos de su adversario a través de su aura.","상대가 발하는 파동을 감지하여 생각이나 움직임을 간파할 수 있다.","あいての　はっする　はどうを キャッチすることで　かんがえや うごきを　よみとることが　できる。"
"It blankets wide areas in snow by whipping up blizzards. It is also known as “The Ice Monster.”","De larges zones sont recouvertes par la neige de ses blizzards. On l’appelle « monstre des glaces ».","Crea bufere che ricoprono di neve ampissime aree. È noto anche come “Mostro dei ghiacci”.","Es bedeckt weite Gebiete mit Schnee, indem es Blizzards auslöst. Man nennt es „Das Eismonster“.","Genera ventiscas con las que cubre de nieve grandes áreas. Se le llama el Monstruo de Hielo.","블리자드를 발생시켜 주변 일대를 새하얗게 만든다. 별명은 아이스 몬스터다.","ブリザードを　はっせいさせて　あたり いちめんを　まっしろに　してしまう。 べつめい　アイスモンスター。"
"Research continues on this Pokémon, which could be the power source of a unique motor.","Un Pokémon longtemps étudié comme source d’énergie pour un moteur très spécial.","Questo Pokémon è stato usato a lungo per ricerche come forza motrice su motori speciali.","Dieses Pokémon wurde lange Zeit erforscht, um als Energiequelle für einen besonderen Motor zu dienen.","Desde hace mucho tiempo se estudia su singular motor como fuente de energía motriz.","특수한 모터를 움직이는 동력원으로서 긴 시간 동안 연구되었던 포켓몬이다.","とくしゅな　モーターを　うごかす どうりょくげんとして　ながい　あいだ けんきゅうされていた　ポケモン。"
"Research continues on this Pokémon, which could be the power source of a unique motor.","Un Pokémon longtemps étudié comme source d’énergie pour un moteur très spécial.","Questo Pokémon è stato usato a lungo per ricerche come forza motrice su motori speciali.","Dieses Pokémon wurde lange Zeit erforscht, um als Energiequelle für einen besonderen Motor zu dienen.","Desde hace mucho tiempo se estudia su singular motor como fuente de energía motriz.","특수한 모터를 움직이는 동력원으로서 긴 시간 동안 연구되었던 포켓몬이다.","とくしゅな　モーターを　うごかす どうりょくげんとして　ながい　あいだ けんきゅうされていた　ポケモン。"
"Research continues on this Pokémon, which could be the power source of a unique motor.","Un Pokémon longtemps étudié comme source d’énergie pour un moteur très spécial.","Questo Pokémon è stato usato a lungo per ricerche come forza motrice su motori speciali.","Dieses Pokémon wurde lange Zeit erforscht, um als Energiequelle für einen besonderen Motor zu dienen.","Desde hace mucho tiempo se estudia su singular motor como fuente de energía motriz.","특수한 모터를 움직이는 동력원으로서 긴 시간 동안 연구되었던 포켓몬이다.","とくしゅな　モーターを　うごかす どうりょくげんとして　ながい　あいだ けんきゅうされていた　ポケモン。"
"Research continues on this Pokémon, which could be the power source of a unique motor.","Un Pokémon longtemps étudié comme source d’énergie pour un moteur très spécial.","Questo Pokémon è stato usato a lungo per ricerche come forza motrice su motori speciali.","Dieses Pokémon wurde lange Zeit erforscht, um als Energiequelle für einen besonderen Motor zu dienen.","Desde hace mucho tiempo se estudia su singular motor como fuente de energía motriz.","특수한 모터를 움직이는 동력원으로서 긴 시간 동안 연구되었던 포켓몬이다.","とくしゅな　モーターを　うごかす どうりょくげんとして　ながい　あいだ けんきゅうされていた　ポケモン。"
"Research continues on this Pokémon, which could be the power source of a unique motor.","Un Pokémon longtemps étudié comme source d’énergie pour un moteur très spécial.","Questo Pokémon è stato usato a lungo per ricerche come forza motrice su motori speciali.","Dieses Pokémon wurde lange Zeit erforscht, um als Energiequelle für einen besonderen Motor zu dienen.","Desde hace mucho tiempo se estudia su singular motor como fuente de energía motriz.","특수한 모터를 움직이는 동력원으로서 긴 시간 동안 연구되었던 포켓몬이다.","とくしゅな　モーターを　うごかす どうりょくげんとして　ながい　あいだ けんきゅうされていた　ポケモン。"
"This Pokémon is said to live in a world on the reverse side of ours, where common knowledge is distorted and strange.","Il vit dans le Monde Distorsion, un monde à l’opposé du nôtre qui échappe au sens commun.","Vive nel Mondo Distorto che, sfidando l’ordine cosmico, si trova sul lato opposto al nostro.","Es lebt in einer Zerrwelt, die auf der Kehrseite der unseren liegt und die sich aller Logik entzieht.","Vive en el Mundo Distorsión, un mundo opuesto al nuestro y cuyas leyes desafían el sentido común.","상식이 통하지 않는 이 세상의 이면에 있다고 불리는 깨어진 세계에 서식한다.","じょうしきの　つうようしない このよの　うらがわにあると　いわれる やぶれたせかいに　せいそくする。"
"It can dissolve toxins in the air to instantly transform ruined land into a lush field of flowers.","Il peut dissoudre les toxines dans l’air pour transformer un désert en un champ de fleurs luxuriantes.","Può dissolvere le tossine nell’aria per mutare all’istante una terra arida in un rigoglioso campo fiorito.","Es kann die Luft von Giften reinigen und Ödland in ein üppig blühendes Blumenfeld verwandeln.","Puede disolver las toxinas del aire para transformar tierra yerma en campos de flores.","대기의 독소를 분해해서 거칠어진 대지를 일순간에 꽃밭으로 만드는 힘을 가지고 있다.","たいきの　どくそを　ぶんかいして あれた　だいちを　いっしゅんのうちに はなばたけにする　ちからを　もつ。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
"According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.","La mythologie de Sinnoh veut qu’il soit apparu sous forme d’Œuf et ait créé le monde.","Secondo la mitologia di Sinnoh, Arceus è nato da un uovo e poi ha creato il mondo.","In den Legenden Sinnohs heißt es, es sei aus einem Ei geschlüpft und hätte die gesamte Welt geschaffen.","Según la mitología de Sinnoh, Arceus surgió de un huevo y después creó todo el mundo.","알에서 모습을 나타내 모든 세계를 창조했다고 신오신화에서 묘사된다.","タマゴから　すがたを　あらわして せかいの　すべてを　うみだしたと シンオウしんわに　かたられている。"
