en,fr,it,de,es,ko,kana
"An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies.","An ancient picture scroll shows that people were attracted to its movement as it ran through prairies."
"The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats.","The swirl on its belly is its insides showing through the skin. It looks clearer after it eats."
"Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger.","Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger."
"It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second.","It can use its well-developed arms and legs to run on the surface of the water for a split second."
"It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep.","It hypnotizes itself so that it can teleport away when it senses danger, even if it is asleep."
"When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body.","When it closes its eyes, twice as many alpha parti­ cles come out of the surface of its body."
"It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle.","It has an IQ of 5000. It calcu­ lates many things in order to gain the edge in every battle."
"It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.","It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease."
"This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle.","This tough POKéMON always stays in the zone. Its muscles become thicker after every battle."
"With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once.","With four arms that react more quickly than it can think, it can execute many punches at once."
"If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object.","If it notices anything that moves, it immediately flings its vine at the object."
"When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food.","When it's hungry, it swings its razor-sharp leaves, slicing up any unlucky object nearby for food."
"Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing.","Once ingested into this POKéMON's body, even the hardest object will melt into nothing."
"As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches.","As it floats along on the waves, it uses its toxic feelers to stab anything it touches."
"When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey.","When its 80 feel­ ers absorb water, it stretches to become like a net to entangle its prey."
"Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder.","Proud of their sturdy bodies, they bash against each other in a contest to prove whose is harder."
"It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks.","It travels by rol­ ling on mountain paths. If it gains too much speed, it stops by running into huge rocks."
"Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide.","Its rock-like body is so durable, even high-powered dynamite blasts fail to scratch its rugged hide."
"Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper.","Training by jumping over grass that grows longer every day has made it a world-class jumper."
"It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become.","It just loves to gallop. The faster it goes, the long­ er the swaying flames of its mane will become."
"It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten.","It is always so absent-minded that it won't react, even if its flavorful tail is bitten."
"An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.","An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail."
"The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet.","The electricity emitted by the units on each side of its body cause it to become a strong magnet."
"When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves.","When many MAGNETON gather together, the resulting magnetic storm disrupts radio waves."
"In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON.","In order to pre­ vent their extinction, more people have made an effort to breed these POKéMON."
"It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph.","It lives on a grassy plain where it can see a long way. If it sees an enemy, it runs away at 60 mph."
"An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely.","An enemy that takes its eyes off any of the three heads--even for a second--will get pecked severely."
"The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans.","The light blue fur that covers it keeps it protected against the cold. It loves iceberg- filled oceans."
"It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold.","It sleeps under shallow ocean waters during the day, then looks for food at night when it's cold."
"When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created.","When two of these POKéMON's bodies are combined together, new poisons are created."
"As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years.","As it moves, a very strong poison leaks from it, making the ground there barren for three years."
"Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort.","Clamping on to an opponent reveals its vulnerable parts, so it uses this move only as a last resort."
"Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell.","Even a missile can't break the spikes it uses to stab opponents. They're even hard­ er than its shell."
"It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin.","It wraps its op­ ponent in its gas- like body, slowly weakening its prey by poisoning it through the skin."
"It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by.","It hides in the dark, planning to take the life of the next living thing that wanders close by."
"Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake.","Hiding in people's shadows at night, it absorbs their heat. The chill it causes makes the victims shake."
"As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid.","As it digs through the ground, it absorbs many hard objects. This is what makes its body so solid."
"When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about.","When it twitches its nose, it can tell where someone is sleeping and what that person is dreaming about."
"The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last.","The longer it swings its pendulum, the longer the effects of its hypnosis last."
"If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand.","If it is unable to find food, it will absorb nutrients by swallowing a mouthful of sand."
"Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way.","Its oversized claw is very powerful, but when it's not in battle, the claw just gets in the way."
"During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature.","During the study of this POKéMON, it was discovered that its compo­ nents are not found in nature."
"The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode.","The more energy it charges up, the faster it gets. But this also makes it more likely to explode."
"If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly.","If even one is separated from the group, the energy bond between the six will make them rejoin instantly."
"Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.","Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE."
"It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face.","It lost its mother after its birth. It wears its mother's skull, never revealing its true face."
"Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves.","Somewhere in the world is a ceme­ tery just for MAROWAK. It gets its bones from those graves."
"It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick.","It is also called the Kick Master. It uses its elastic legs to execute every known kick."
"To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact.","To increase the strength of all its punch moves, it spins its arms just before making contact."
"It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean.","It has a tongue that is over 6’6’’ long. It uses this long tongue to lick its body clean."
"If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen.","If one gets close enough to it when it expels poison­ ous gas, the gas swirling inside it can be seen."
"When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse.","When it inhales poisonous gases from garbage, its body expands, and its insides smell much worse."
"It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started.","It can remember only one thing at a time. Once it starts rushing, it forgets why it started."
"By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough.","By lightly spin­ ning its drill- like horn, it can easily shatter even a diamond in the rough."
"People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found.","People try to catch it for its extremely nutritious eggs, but it rarely can be found."
"During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent.","During battle, it constantly moves the vines that cover its body in order to annoy its opponent."
"To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up.","To avoid crushing the baby it carries in its pouch, it always sleeps standing up."
"When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together.","When they're in a safe location, they can be seen playfully tangling their tails together."
"The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder.","The male raises the young. If it is approached, it uses its toxic spikes to fend off the intruder."
"During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate.","During spawning season, they swim gracefully in the water, searching for their perfect mate."
"When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring.","When autumn comes, the males patrol the area around their nests in order to protect their offspring."
