en,fr,it,de,es,ko,kana
"The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe.","The user scatters a big cloud of sleep- inducing dust around the foe."
"The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused.","The user attacks by scattering petals for two to three turns. The user then becomes confused."
"The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat.","The foe is bound with silk blown from the user’s mouth. It reduces the target’s Speed stat."
"The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage.","The foe is stricken by a shock wave. This attack always inflicts 40 HP damage."
"The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns.","The foe becomes trapped within a fierce vortex of fire that rages for two to five turns."
"A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed.","A jolt of electricity is hurled at the foe to inflict damage. It may also leave the foe paralyzed."
"A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.","A strong electric blast is loosed at the foe. It may also leave the foe paralyzed."
"A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits.","A weak electric charge is launched at the foe. It causes paralysis if it hits."
"A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.","A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed."
"The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack.","The user picks up and throws a small rock at the foe to attack."
"The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle.","The user sets off an earthquake that hits all the Pokémon in the battle."
"The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits.","The user opens up a fissure in the ground and drops the foe in. The target instantly faints if it hits."
"The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons.","The user burrows, then attacks on the second turn. It can also be used to exit dungeons."
"A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn.","A move that leaves the target badly poisoned. Its poison damage worsens every turn."
"The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused.","The foe is hit by a weak telekinetic force. It may also leave the foe confused."
"The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat.","The foe is hit by a strong telekinetic force. It may also reduce the foe’s Sp. Def stat."
"The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep.","The user employs hypnotic suggestion to make the target fall into a deep sleep."
"The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat.","The user meditates to awaken the power deep within its body and raise its Attack stat."
"The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat.","The user relaxes and lightens its body to move faster. It sharply boosts the Speed stat."
"The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.","The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first."
"While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle.","While this move is in use, it gains attack power each time the user is hit in battle."
"Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited.","Use it to flee from any wild Pokémon. It can also warp to the last Pokémon Center visited."
"The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level.","The user makes the foe see a mirage. It inflicts damage matching the user’s level."
"The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle.","The user copies the move last used by the foe. The move can be used for the rest of the battle."
"An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat.","An earsplitting screech is emitted to sharply reduce the foe’s Defense stat."
"By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness.","By moving rapidly, the user makes illusory copies of itself to raise its evasiveness."
"A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP.","A self-healing move. The user restores its own HP by up to half of its max HP."
"The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat.","The user stiffens all the muscles in its body to raise its Defense stat."
"The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted.","The user compresses its body to make itself look smaller. The user’s evasion stat is boosted."
"The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy.","The user releases an obscuring cloud of smoke or ink. It reduces the foe’s accuracy."
"The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion.","The foe is exposed to a sinister ray that triggers confusion."
"The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat.","The user withdraws its body into its hard shell, raising its Defense stat."
"The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat.","The user curls up to conceal weak spots and raise its Defense stat."
"The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat.","The user throws up a sturdy wall that sharply raises its Defense stat."
"A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns.","A wondrous wall of light is put up to suppress damage from special attacks for five turns."
"The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle.","The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle."
"A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns.","A wondrous wall of light is put up to suppress damage from physical attacks for five turns."
"The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks.","The user takes a deep breath and focuses to raise the critical-hit ratio of its attacks."
"The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken.","The user endures attacks for two turns, then strikes back to cause double the damage taken."
"The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move.","The user waggles a finger and stimulates the brain into randomly using nearly any move."
"The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe.","The user counters the foe by mimicking the move last used by the foe."
"The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move.","The user blows up to inflict damage on all Pokémon in battle. The user faints upon using this move."
"A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage.","A large egg is hurled with maximum force at the foe to inflict damage."
"The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target.","The foe is licked with a long tongue, causing damage. It may also paralyze the target."
"The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target.","The foe is attacked with a discharge of filthy gases. It may also poison the target."
"Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target.","Unsanitary sludge is hurled at the foe. It may also poison the target."
"The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch.","The user clubs the foe with a bone. It may also make the target flinch."
"The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn.","The foe is attacked with an intense blast of all-consuming fire. It may also leave the target with a burn."
"The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall.","The user charges at the foe rapidly, and may make it flinch. It can also be used to climb a waterfall."
"The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns.","The foe is clamped and squeezed by the user’s very thick and sturdy shell for two to five turns."
"Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses.","Star-shaped rays are shot at the foe. This attack never misses."
"The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn.","The user tucks in its head to raise its Defense in the first turn, then rams the foe on the next turn."
"Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession.","Sharp spikes are fired at the foe to strike two to five times in rapid succession."
"The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed.","The foe is attacked with long, creeping tentacles or vines. It may also lower the target’s Speed."
"The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat.","The user temporarily empties its mind to forget its concerns. It sharply raises the user’s Sp. Def stat."
"The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy.","The user distracts the foe by bending a spoon. It may lower the target’s accuracy."
"The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP.","The user restores its own HP by up to half of its maximum HP. It may also be used to heal an ally’s HP."
"The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead.","The foe is attacked with a knee kick from a jump. If it misses, the user is hurt instead."
"The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis.","The user intimidates the foe with the pattern on its belly to cause paralysis."
"An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP.","An attack that works only on a sleeping foe. It absorbs half the damage caused to heal the user’s HP."
"A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target.","A cloud of poison gas is sprayed in the foe’s face. It may poison the target."
"Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row.","Round objects are hurled at the foe to strike two to five times in a row."
"A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target.","A blood-draining attack. The user’s HP is restored by half the damage taken by the target."
"With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep.","With a scary face, the user tries to force a kiss on the foe. If it succeeds, the target falls asleep."
"A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch.","A second-turn attack move with a high critical-hit ratio. It may also make the target flinch."
"The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set.","The user transforms into a copy of the foe right down to having the same move set."
