en,fr,it,de,es,ko,kana
Aromatherapy,Aromathérapie,Aromaterapia,Aromakur,Aromaterapia,아로마테라피,アロマセラピー
Fake Tears,Croco Larme,Falselacrime,Trugträne,Llanto Falso,거짓울음,うそなき
Air Cutter,Tranch’Air,Aerasoio,Windschnitt,Aire Afilado,에어컷터,エアカッター
Overheat,Surchauffe,Vampata,Hitzekoller,Sofoco,오버히트,オーバーヒート
Odor Sleuth,Flair,Segugio,Schnüffler,Rastreo,냄새구별,かぎわける
Rock Tomb,Tomberoche,Rocciotomba,Felsgrab,Tumba Rocas,암석봉인,がんせきふうじ
Silver Wind,Vent Argenté,Ventargenteo,Silberhauch,Viento Plata,은빛바람,ぎんいろのかぜ
Metal Sound,Strido-Son,Ferrostrido,Metallsound,Eco Metálico,금속음,きんぞくおん
Grass Whistle,Siffl’Herbe,Meloderba,Grasflöte,Silbato,풀피리,くさぶえ
Tickle,Chatouille,Solletico,Spaßkanone,Cosquillas,간지르기,くすぐる
Cosmic Power,Force Cosmique,Cosmoforza,Kosmik-Kraft,Masa Cósmica,코스믹파워,コスモパワー
Water Spout,Giclédo,Zampillo,Fontränen,Salpicar,해수스파우팅,しおふき
Signal Beam,Rayon Signal,Segnoraggio,Ampelleuchte,Doble Rayo,시그널빔,シグナルビーム
Shadow Punch,Poing Ombre,Pugnodombra,Finsterfaust,Puño Sombra,섀도펀치,シャドーパンチ
Extrasensory,Extrasenseur,Extrasenso,Sondersensor,Paranormal,신통력,じんつうりき
Sky Uppercut,Stratopercut,Stramontante,Himmelhieb,Gancho Alto,스카이업퍼,スカイアッパー
Sand Tomb,Tourbi-Sable,Sabbiotomba,Sandgrab,Bucle Arena,모래지옥,すなじごく
Sheer Cold,Glaciation,Purogelo,Eiseskälte,Frío Polar,절대영도,ぜったいれいど
Muddy Water,Ocroupi,Fanghiglia,Lehmbrühe,Agua Lodosa,탁류,だくりゅう
Bullet Seed,Balle Graine,Semitraglia,Kugelsaat,Semilladora,기관총,タネマシンガン
Aerial Ace,Aéropique,Aeroassalto,Aero-Ass,Golpe Aéreo,제비반환,つばめがえし
Icicle Spear,Stalactite,Gelolancia,Eisspeer,Carámbano,고드름침,つららばり
Iron Defense,Mur de Fer,Ferroscudo,Eisenabwehr,Defensa Férrea,철벽,てっぺき
Block,Barrage,Blocco,Rückentzug,Bloqueo,블록,とおせんぼう
Howl,Grondement,Gridodilotta,Jauler,Aullido,멀리짖음,とおぼえ
Dragon Claw,Draco-Griffe,Dragartigli,Drachenklaue,Garra Dragón,드래곤크루,ドラゴンクロー
Frenzy Plant,Végé-Attaque,Radicalbero,Flora-Statue,Planta Feroz,하드플랜트,ハードプラント
Bulk Up,Gonflette,Granfisico,Protzer,Corpulencia,벌크업,ビルドアップ
Bounce,Rebond,Rimbalzo,Sprungfeder,Bote,뛰어오르다,とびはねる
Mud Shot,Tir de Boue,Colpodifango,Lehmschuss,Disparo Lodo,머드숏,マッドショット
Poison Tail,Queue-Poison,Velenocoda,Giftschweif,Cola Veneno,포이즌테일,ポイズンテール
Covet,Implore,Supplica,Bezirzer,Antojo,탐내다,ほしがる
Volt Tackle,Électacle,Locomovolt,Volttackle,Placaje Eléc,볼트태클,ボルテッカー
Magical Leaf,Feuille Magik,Fogliamagica,Zauberblatt,Hoja Mágica,메지컬리프,マジカルリーフ
Water Sport,Tourniquet,Docciascudo,Nassmacher,Hidrochorro,물놀이,みずあそび
Calm Mind,Plénitude,Calmamente,Gedankengut,Paz Mental,명상,めいそう
Leaf Blade,Lame Feuille,Fendifoglia,Laubklinge,Hoja Aguda,리프블레이드,リーフブレード
Dragon Dance,Danse Draco,Dragodanza,Drachentanz,Danza Dragón,용의춤,りゅうのまい
Rock Blast,Boule Roc,Cadutamassi,Felswurf,Pedrada,락블레스트,ロックブラスト
Shock Wave,Onde de Choc,Ondashock,Schockwelle,Onda Voltio,전격파,でんげきは
Water Pulse,Vibraqua,Idropulsar,Aquawelle,Hidropulso,물의파동,みずのはどう
Doom Desire,Vœu Destructeur,Obbliderio,Kismetwunsch,Deseo Oculto,파멸의소원,はめつのねがい
Psycho Boost,Psycho-Boost,Psicoslancio,Psyschub,Psicoataque,사이코부스트,サイコブースト
