en,fr,it,de,es,ko,kana
Illumise,Lumivole,Illumise,Illumise,Illumise,네오비트,イルミーゼ
Roselia,Rosélia,Roselia,Roselia,Roselia,로젤리아,ロゼリア
Gulpin,Gloupti,Gulpin,Schluppuck,Gulpin,꼴깍몬,ゴクリン
Swalot,Avaltout,Swalot,Schlukwech,Swalot,꿀꺽몬,マルノーム
Carvanha,Carvanha,Carvanha,Kanivanha,Carvanha,샤프니아,キバニア
Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo,샤크니아,サメハダー
Wailmer,Wailmer,Wailmer,Wailmer,Wailmer,고래왕자,ホエルコ
Wailord,Wailord,Wailord,Wailord,Wailord,고래왕,ホエルオー
Numel,Chamallot,Numel,Camaub,Numel,둔타,ドンメル
Camerupt,Camérupt,Camerupt,Camerupt,Camerupt,폭타,バクーダ
Torkoal,Chartor,Torkoal,Qurtel,Torkoal,코터스,コータス
Spoink,Spoink,Spoink,Spoink,Spoink,피그점프,バネブー
Grumpig,Groret,Grumpig,Groink,Grumpig,피그킹,ブーピッグ
Spinda,Spinda,Spinda,Pandir,Spinda,얼루기,パッチール
Trapinch,Kraknoix,Trapinch,Knacklion,Trapinch,톱치,ナックラー
Vibrava,Vibraninf,Vibrava,Vibrava,Vibrava,비브라바,ビブラーバ
Flygon,Libégon,Flygon,Libelldra,Flygon,플라이곤,フライゴン
Cacnea,Cacnea,Cacnea,Tuska,Cacnea,선인왕,サボネア
Cacturne,Cacturne,Cacturne,Noktuska,Cacturne,밤선인,ノクタス
Swablu,Tylton,Swablu,Wablu,Swablu,파비코,チルット
Altaria,Altaria,Altaria,Altaria,Altaria,파비코리,チルタリス
Zangoose,Mangriff,Zangoose,Sengo,Zangoose,쟝고,ザングース
Seviper,Séviper,Seviper,Vipitis,Seviper,세비퍼,ハブネーク
Lunatone,Séléroc,Lunatone,Lunastein,Lunatone,루나톤,ルナトーン
Solrock,Solaroc,Solrock,Sonnfel,Solrock,솔록,ソルロック
Barboach,Barloche,Barboach,Schmerbe,Barboach,미꾸리,ドジョッチ
Whiscash,Barbicha,Whiscash,Welsar,Whiscash,메깅,ナマズン
Corphish,Écrapince,Corphish,Krebscorps,Corphish,가재군,ヘイガニ
Crawdaunt,Colhomard,Crawdaunt,Krebutack,Crawdaunt,가재장군,シザリガー
Baltoy,Balbuto,Baltoy,Puppance,Baltoy,오뚝군,ヤジロン
Claydol,Kaorine,Claydol,Lepumentas,Claydol,점토도리,ネンドール
Lileep,Lilia,Lileep,Liliep,Lileep,릴링,リリーラ
Cradily,Vacilys,Cradily,Wielie,Cradily,릴리요,ユレイドル
Anorith,Anorith,Anorith,Anorith,Anorith,아노딥스,アノプス
Armaldo,Armaldo,Armaldo,Armaldo,Armaldo,아말도,アーマルド
Feebas,Barpau,Feebas,Barschwa,Feebas,빈티나,ヒンバス
Milotic,Milobellus,Milotic,Milotic,Milotic,밀로틱,ミロカロス
Castform,Morphéo,Castform,Formeo,Castform,캐스퐁,ポワルン
Sunny Castform,Morphéo Solaire,Castform Sole,Sonnen Formeo,Castform Sol,태양의캐스퐁,ポワルン
Rainy Castform,Morphéo Pluie,Castform Pioggia,Regen Formeo,Castform Lluvia,빗방울의캐스퐁,ポワルン
Snowy Castform,Morphéo Blizzard,Castform Neve,Schneewolken Formeo,Castform Nieve,설운의캐스퐁,ポワルン
Kecleon,Kecleon,Kecleon,Kecleon,Kecleon,켈리몬,カクレオン
Shuppet,Polichombr,Shuppet,Shuppet,Shuppet,어둠대신,カゲボウズ
Banette,Branette,Banette,Banette,Banette,다크펫,ジュペッタ
Duskull,Skelénox,Duskull,Zwirrlicht,Duskull,해골몽,ヨマワル
Dusclops,Téraclope,Dusclops,Zwirrklop,Dusclops,미라몽,サマヨール
Tropius,Tropius,Tropius,Tropius,Tropius,트로피우스,トロピウス
Chimecho,Éoko,Chimecho,Palimpalim,Chimecho,치렁,チリーン
Absol,Absol,Absol,Absol,Absol,앱솔,アブソル
Wynaut,Okéoké,Wynaut,Isso,Wynaut,마자,ソーナノ
Snorunt,Stalgamin,Snorunt,Schneppke,Snorunt,눈꼬마,ユキワラシ
Glalie,Oniglali,Glalie,Firnontor,Glalie,얼음귀신,オニゴーリ
Spheal,Obalie,Spheal,Seemops,Spheal,대굴레오,タマザラシ
Sealeo,Phogleur,Sealeo,Seejong,Sealeo,씨레오,トドグラー
Walrein,Kaimorse,Walrein,Walraisa,Walrein,씨카이저,トドゼルガ
Clamperl,Coquiperl,Clamperl,Perlu,Clamperl,진주몽,パールル
Huntail,Serpang,Huntail,Aalabyss,Huntail,헌테일,ハンテール
Gorebyss,Rosabyss,Gorebyss,Saganabyss,Gorebyss,분홍장이,サクラビス
Relicanth,Relicanth,Relicanth,Relicanth,Relicanth,시라칸,ジーランス
Luvdisc,Lovdisc,Luvdisc,Liebiskus,Luvdisc,사랑동이,ラブカス
Bagon,Draby,Bagon,Kindwurm,Bagon,아공이,タツベイ
Shelgon,Drackhaus,Shelgon,Draschel,Shelgon,쉘곤,コモルー
Salamence,Drattak,Salamence,Brutalanda,Salamence,보만다,ボーマンダ
Beldum,Terhal,Beldum,Tanhel,Beldum,메탕,ダンバル
Metang,Métang,Metang,Metang,Metang,메탕구,メタング
Metagross,Métalosse,Metagross,Metagross,Metagross,메타그로스,メタグロス
Regirock,Regirock,Regirock,Regirock,Regirock,레지락,レジロック
Regice,Regice,Regice,Regice,Regice,레지아이스,レジアイス
Registeel,Registeel,Registeel,Registeel,Registeel,레지스틸,レジスチル
Latias,Latias,Latias,Latias,Latias,라티아스,ラティアス
Latios,Latios,Latios,Latios,Latios,라티오스,ラティオス
Kyogre,Kyogre,Kyogre,Kyogre,Kyogre,가이오가,カイオーガ
Groudon,Groudon,Groudon,Groudon,Groudon,그란돈,グラードン
Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza,레쿠쟈,レックウザ
Jirachi,Jirachi,Jirachi,Jirachi,Jirachi,지라치,ジラーチ
Deoxys,Deoxys,Deoxys,Deoxys,Deoxys,테오키스,デオキシス
Attack Deoxys,Deoxys Attaque,Deoxys Attacco,Angriffsform Deoxys,Deoxys Ataque,어택폼테오키스,アタックフォルムデオキシス
Defense Deoxys,Deoxys Défense,Deoxys Difesa,Verteidigungsform Deoxys,Deoxys Defensa,디펜스폼테오키스,ディフェンスフォルムデオキシス
Speed Deoxys,Deoxys Vitesse,Deoxys Velocità,Initiativeform Deoxys,Deoxys Velocidad,스피드폼테오키스,スピードフォルムデオキシス
