en,fr,it,de,es,ko,kana
A very small and rare mushroom. It’s popular with a certain class of collectors.,Un petit champignon assez rare. Il est plutôt populaire parmi certains fans dévoués.,Fungo piccolo e raro. È discretamente apprezzato da alcuni intenditori.,"Ein kleiner und seltener Pilz. Sammler sind ganz aus dem Häuschen, wenn sie einen finden.",Una pequeña seta que es poco común y bastante popular entre determinados grupos de gourmets.,작고 진귀한 버섯. 일부 마니아 사이에서는 매우 인기가 높다.,ちいさな　めずらしい　キノコ。 いちぶの　マニアの　あいだでは けっこう　にんきが　たかい。
A very large and rare mushroom. It’s popular with a certain class of collectors.,Un grand champignon assez rare. Il est très populaire parmi certains fans dévoués.,Fungo grande e raro. È molto apprezzato da alcuni intenditori.,"Ein großer und seltener Pilz. Liebhaber dieses Pilzes freuen sich ein Loch in den Bauch, wenn sie einen finden.",Una gran seta que es poco común y muy popular entre determinados grupos de gourmets.,크고 진귀한 버섯. 일부 마니아 사이에서는 매우 인기가 높다.,おおきな　めずらしい　キノコ。 いちぶの　マニアの　あいだでは とても　にんきが　たかい。
A rather small pearl that has a very nice silvery sheen to it. It can be sold at a low price to shops.,Une petite perle qui brille d’une jolie couleur argent. Peut être vendue à bas prix en magasin.,Perla piuttosto piccola dai graziosi riflessi argentei. Si può vendere a un prezzo piuttosto basso nei negozi.,"Eine relativ kleine Perle, die in schönem Silber funkelt. Sie ist von geringem Wert.",Brillante perla pequeña y plateada que no alcanza un buen precio en las tiendas.,예쁜 은색으로 빛나는 자그마한 진주. 상점에서 싸게 팔린다.,きれいな　ぎんいろに　ひかる すこし　ちいさめの　しんじゅ。 ショップで　やすく　うれる。
A rather large pearl that has a very nice silvery sheen. It can be sold at a high price to shops.,Une grosse perle qui brille d’une jolie couleur argent. Peut être vendue à bon prix en magasin.,Perla piuttosto grande dai graziosi riflessi argentei. Si può vendere a un prezzo piuttosto alto nei negozi.,"Eine relativ große Perle, die in schönem Silber funkelt. Sie ist von hohem Wert.",Brillante perla plateada de gran tamaño que puede venderse a buen precio en las tiendas.,예쁜 은색으로 빛나는 상당히 큰 낱알의 진주. 상점에서 비싸게 팔린다.,きれいな　ぎんいろに　ひかる かなり　おおつぶの　しんじゅ。 ショップで　たかく　うれる。
"Lovely red sand that flows between the fingers with a loose, silky feel. It can be sold at a low price to shops.","Du sable rouge ravissant, aux grains très fins. Peut être vendu aux magasins pour un peu d’argent.",Bella sabbia rossa dalla consistenza leggera e farinosa. Si può vendere a un prezzo piuttosto basso nei negozi.,"Schöner, roter Sand, der sich seidenweich anfühlt. Er ist von geringem Wert.",Bonita arena roja de tacto sedoso que no alcanza un buen precio en las tiendas.,감촉이 보슬보슬한 빨갛고 예쁜 모래. 상점에서 싸게 팔린다.,てざわりが　サラサラの あかくて　きれいな　すな。 ショップで　やすく　うれる。
A small shard of a beautiful gem that gives off a distinctly red sparkle. It can be sold at a high price to shops.,Un fragment de gemme qui brille d’un éclat rouge. Peut être vendu à bon prix en magasin.,Frammento rosso acceso di una gemma. Si può vendere a un prezzo piuttosto alto nei negozi.,"Teil eines hübschen Edelsteins, der in rötlicher Farbe schimmert. Erzielt einen hohen Preis, wenn man ihn verkauft.",Fragmento de una bonita gema roja que puede venderse muy caro en las tiendas.,반짝반짝 빨갛게 빛나는 예쁜 보석 조각. 상점에서 비싸게 팔린다.,キラキラと　あかく　ひかる きれいな　ほうせきの　かけら。 ショップで　たかく　うれる。
A nugget of the purest gold that gives off a lustrous gleam in direct light. It can be sold at a high price to shops.,Une pépite d’or pur qui brille d’un éclat magnifique. Peut être vendue à bon prix en magasin.,Pepita d’oro puro dal luccichio sfavillante. Si può vendere a un prezzo piuttosto alto nei negozi.,"Ein Nugget aus purem Gold, das einen schimmernden Glanz besitzt. Es ist von großem Wert.",Pepita de oro puro que desprende un brillo espectacular. Puede venderse a un precio muy alto en las tiendas.,금색으로 반짝반짝 빛나는 순금으로 만들어진 구슬. 상점에서 비싸게 팔린다.,キラキラと　きんいろに　ひかる じゅんきん　せいの　たま。 ショップで　たかく　うれる。
"A pretty, heart-shaped scale that is extremely rare. Some people are happy to receive one.",Une écaille très rare et jolie en forme de cœur. Certaines personnes sont ravies quand on leur en donne une.,"Squama graziosa, a forma di cuore e molto rara. Alcune persone sono molto felici di riceverne una.","Eine hübsche, herzförmige und sehr seltene Schuppe. Damit könnte man so manchem eine Freude machen.",Una bella y rara escama con forma de corazón que más de uno apreciará si se la entregas.,예쁜 하트 모양의 무척 진귀한 비늘. 받으면 좋아하는 사람도 있다.,きれいな　ハートの　かたちの とても　めずらしい　ウロコ。 わたすと　よろこぶ　ひともいる。
A sweet honey collected by Pokémon. It has a lush aroma and can be sold at a low price to shops.,Du miel au parfum riche rassemblé par des Pokémon. Peut être vendu à bas prix en magasin.,"Miele dal dolce aroma, frutto dell’attività di determinati Pokémon. Si può vendere a un prezzo piuttosto basso nei negozi.","Süß duftender Honig, den Pokémon gesammelt haben. Er ist von geringem Wert.","Miel de dulce aroma recolectada por los Pokémon, que no alcanza un buen precio en las tiendas.",포켓몬이 모은 달콤한 냄새가 나는 꿀. 상점에서 싸게 팔린다.,ポケモンが　あつめた あまい　においが　する　ミツ。 ショップで　やすく　うれる。
"A fertilizer for growing Berries. However, it appears to be unsuitable for the soil in the Hoenn region and has no effect.",Un engrais à utiliser sur un sol meuble. Il n’est cependant pas adapté aux terres de Hoenn et n’y a aucun effet.,"Fertilizzante usato per coltivare le bacche. Tuttavia, non ha effetto a Hoenn, perché non è adatto al terreno della regione.",Mulch zur Nutzung auf Beerenfeldern. Durch seine Unverträglichkeit mit den Böden in Hoenn bleibt sein Einsatz dort ohne Wirkung.,"Un fertilizante usado para el cultivo de bayas. Parece que no se asienta bien en el suelo de Hoenn, por lo que no tiene efecto en esta región.",나무열매를 키울 때 사용하는 비료. 그러나 호연지방의 흙에는 전혀 맞지 않기에 효과가 없다.,きのみを　そだてるときの　ひりょう。 しかし　ホウエンちほうの　つちには まるで　なじまないので　こうかが　ない。
"A fertilizer for growing Berries. However, it appears to be unsuitable for the soil in the Hoenn region and has no effect.",Un engrais à utiliser sur un sol meuble. Il n’est cependant pas adapté aux terres de Hoenn et n’y a aucun effet.,"Fertilizzante usato per coltivare le bacche. Tuttavia, non ha effetto a Hoenn, perché non è adatto al terreno della regione.",Mulch zur Nutzung auf Beerenfeldern. Durch seine Unverträglichkeit mit den Böden in Hoenn bleibt sein Einsatz dort ohne Wirkung.,"Un fertilizante usado para el cultivo de bayas. Parece que no se asienta bien en el suelo de Hoenn, por lo que no tiene efecto en esta región.",나무열매를 키울 때 사용하는 비료. 그러나 호연지방의 흙에는 전혀 맞지 않기에 효과가 없다.,きのみを　そだてるときの　ひりょう。 しかし　ホウエンちほうの　つちには まるで　なじまないので　こうかが　ない。
"A fertilizer for growing Berries. However, it appears to be unsuitable for the soil in the Hoenn region and has no effect.",Un engrais à utiliser sur un sol meuble. Il n’est cependant pas adapté aux terres de Hoenn et n’y a aucun effet.,"Fertilizzante usato per coltivare le bacche. Tuttavia, non ha effetto a Hoenn, perché non è adatto al terreno della regione.",Mulch zur Nutzung auf Beerenfeldern. Durch seine Unverträglichkeit mit den Böden in Hoenn bleibt sein Einsatz dort ohne Wirkung.,"Un fertilizante usado para el cultivo de bayas. Parece que no se asienta bien en el suelo de Hoenn, por lo que no tiene efecto en esta región.",나무열매를 키울 때 사용하는 비료. 그러나 호연지방의 흙에는 전혀 맞지 않기에 효과가 없다.,きのみを　そだてるときの　ひりょう。 しかし　ホウエンちほうの　つちには まるで　なじまないので　こうかが　ない。
"A fertilizer for growing Berries. However, it appears to be unsuitable for the soil in the Hoenn region and has no effect.",Un engrais à utiliser sur un sol meuble. Il n’est cependant pas adapté aux terres de Hoenn et n’y a aucun effet.,"Fertilizzante usato per coltivare le bacche. Tuttavia, non ha effetto a Hoenn, perché non è adatto al terreno della regione.",Mulch zur Nutzung auf Beerenfeldern. Durch seine Unverträglichkeit mit den Böden in Hoenn bleibt sein Einsatz dort ohne Wirkung.,"Un fertilizante usado para el cultivo de bayas. Parece que no se asienta bien en el suelo de Hoenn, por lo que no tiene efecto en esta región.",나무열매를 키울 때 사용하는 비료. 그러나 호연지방의 흙에는 전혀 맞지 않기에 효과가 없다.,きのみを　そだてるときの　ひりょう。 しかし　ホウエンちほうの　つちには まるで　なじまないので　こうかが　ない。
A fossil from a prehistoric Pokémon that once lived in the sea. It looks as if it could be part of a plant’s root.,Le fossile d’un ancien Pokémon aquatique. On dirait un morceau de racine.,Fossile di un Pokémon preistorico che viveva in mare. Sembra essere parte di una radice.,"Das Fossil eines uralten Pokémon, das in der Tiefsee lebte. Es sieht wie eine Pflanzenwurzel aus.",Fósil de un Pokémon prehistórico que vivía en el fondo del mar. Parece ser parte de una raíz.,오랜 옛날 바다에 살았던 고대 포켓몬의 화석. 뿌리의 일부인 듯하다.,おおむかし　うみに　すんでいた こだい　ポケモンの　カセキ。 ねっこの　いちぶ　らしい。
A fossil from a prehistoric Pokémon that once lived in the sea. It appears to be a fragment of a claw.,Le fossile d’un ancien Pokémon aquatique. On dirait un morceau de griffe.,Fossile di un Pokémon preistorico che viveva in mare. Sembra essere parte di un artiglio.,"Das Fossil eines uralten Pokémon, das in der Tiefsee lebte. Es sieht wie eine Klaue aus.",Fósil de un Pokémon prehistórico que vivía en el fondo del mar. Parece ser parte de una garra.,오랜 옛날 바다에 살았던 고대 포켓몬의 화석. 발톱의 일부인 듯하다.,おおむかし　うみに　すんでいた こだい　ポケモンの　カセキ。 ツメの　いちぶ　らしい。
A fossil from a prehistoric Pokémon that once lived in the sea. It might be a piece of a seashell.,Le fossile d’un ancien Pokémon aquatique. On dirait un morceau de coquillage.,Fossile di un Pokémon preistorico che viveva in mare. Sembra essere parte di una conchiglia.,"Das Fossil eines uralten Pokémon, das in der Tiefsee lebte. Es ähnelt einer Muschelschale.",Fósil de un Pokémon prehistórico que vivía en el fondo del mar. Parece ser un fragmento de concha marina.,오랜 옛날 바다에 살았던 고대 포켓몬의 화석. 조개껍질의 일부인 듯하다.,おおむかし　うみに　すんでいた こだい　ポケモンの　カセキ。 かいがらの　いちぶ　らしい。
A fossil from a prehistoric Pokémon that once lived in the sea. It could be a shell or carapace.,Le fossile d’un ancien Pokémon aquatique. On dirait un morceau de carapace.,Fossile di un Pokémon preistorico che viveva in mare. Sembra essere parte di una corazza.,"Das Fossil eines uralten Pokémon, das in der Tiefsee lebte. Es sieht wie eine Muschelschale oder ein Rückenschild aus.",Fósil de un Pokémon prehistórico que vivía en el fondo del mar. Parece ser un fragmento de caparazón.,오랜 옛날 바다에 살았던 고대 포켓몬의 화석. 등껍질의 일부인 듯하다.,おおむかし　うみに　すんでいた こだい　ポケモンの　カセキ。 こうらの　いちぶ　らしい。
"A piece of amber that still contains the genetic material of an ancient Pokémon. It’s clear with a tawny, reddish tint.",Un morceau d’ambre contenant l’ADN d’un ancien Pokémon. Il est de couleur jaune.,Pezzo di ambra che contiene il materiale genetico di un Pokémon antico. È chiaro e di colore giallastro.,"Ein Stück Bernstein, in dem die Gene eines uralten Pokémon enthalten sind. Es ist durchsichtig.",Fragmento de ámbar que contiene información genética de un Pokémon prehistórico. Es de color amarillo.,고대 포켓몬의 유전자가 갇혀 있는 호박. 붉은 기가 돌면서 약간 투명하다.,こだい　ポケモンの　いでんしが とじこめられている　コハク。 あかみを　おびて　すけている。
A fossil from a prehistoric Pokémon that once lived on the land. It looks to be from some kind of protective collar.,Le fossile d’un Pokémon préhistorique terrestre. On dirait un morceau de collier.,Fossile di un Pokémon preistorico che viveva sulla terraferma. Sembra essere parte di un collare.,"Das Fossil eines uralten Pokémon, das an Land lebte. Es sieht wie ein Teil eines Nackenschildes aus.",Fósil de un Pokémon prehistórico terrestre. Parece ser parte de una protección ósea del cuello.,오랜 옛날 지상에서 살았던 고대 포켓몬의 화석. 깃 장식의 일부인 듯하다.,おおむかし　ちじょうで　くらした こだい　ポケモンの　カセキ。 えりかざりの　いちぶ　らしい。
A fossil from a prehistoric Pokémon that once lived on the land. It appears as though it’s part of a head.,Le fossile d’un Pokémon préhistorique terrestre. On dirait un morceau de crâne.,Fossile di un Pokémon preistorico che viveva sulla terraferma. Sembra essere parte di un teschio.,"Das Fossil eines uralten Pokémon, das an Land lebte. Es sieht wie ein Schädel aus.",Fósil de un Pokémon prehistórico terrestre. Parece ser parte de una cabeza.,오랜 옛날 지상에서 살았던 고대 포켓몬의 화석. 머리의 일부인 듯하다.,おおむかし　ちじょうで　くらした こだい　ポケモンの　カセキ。 あたまの　いちぶ　らしい。
A rare bone that is extremely valuable for the study of Pokémon archeology. It can be sold for a high price to shops.,Un os d’une grande valeur pour l’archéologie Pokémon. Peut être vendu à bon prix en magasin.,Osso di grande valore per l’archeologia Pokémon. Può essere venduto nei negozi a un prezzo piuttosto alto.,Dieser Knochen erfreut jeden Pokémon-Archäologen. Er ist von hohem Wert.,Un hueso de gran valor para la arqueología Pokémon. Puede alcanzar un alto precio en las tiendas.,포켓몬 고고학에 있어 매우 귀중한 뼈. 상점에서 비싸게 팔린다.,ポケモンこうこがくの　うえで とても　きちょうな　ホネ。 ショップで　たかく　うれる。
A peculiar stone that can make certain species of Pokémon evolve. It shines with a dazzling light.,Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle brille d’une lumière aveuglante.,Pietra particolare che fa evolvere determinate specie di Pokémon. Brilla di una luce abbagliante.,"Dieser besondere, hell leuchtende Stein hilft manchen Pokémon bei ihrer Entwicklung.",Una piedra peculiar que hace evolucionar a algunos Pokémon. Tiene un brillo espectacular.,어느 특정 포켓몬을 진화시키는 이상한 돌. 빛처럼 눈부시다.,ある　とくていの　ポケモンを しんかさせる　ふしぎな　いし。 ひかりのように　まぶしい。
A peculiar stone that can make certain species of Pokémon evolve. It holds shadows as dark as can be.,Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle est sombre comme une nuit sans lune.,Pietra particolare che fa evolvere determinate specie di Pokémon. È scura come le tenebre.,"Dieser besondere, düstere Stein hilft manchen Pokémon bei ihrer Entwicklung.",Una piedra peculiar que hace evolucionar a algunos Pokémon. Es oscura como la noche.,어느 특정 포켓몬을 진화시키는 이상한 돌. 칠흑처럼 어둡다.,ある　とくていの　ポケモンを しんかさせる　ふしぎな　いし。 やみのように　くらい。
A peculiar stone that can make certain species of Pokémon evolve. It sparkles like a glittering eye.,Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle brille comme un œil.,Pietra particolare che fa evolvere determinate specie di Pokémon. È luccicante come gli occhi.,"Dieser besondere, glitzernde Stein hilft manchen Pokémon bei ihrer Entwicklung.",Una piedra peculiar que hace evolucionar a algunos Pokémon. Brilla como un lucero.,어느 특정 포켓몬을 진화시키는 이상한 돌. 눈동자처럼 아름답다.,ある　とくていの　ポケモンを しんかさせる　ふしぎな　いし。 ひとみのように　まばゆい。
A peculiar stone that can make certain species of Pokémon evolve. It’s as round as a Pokémon Egg.,Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle a la forme d’un œuf.,Pietra particolare che fa evolvere determinate specie di Pokémon. È a forma di uovo.,"Dieser besondere, eiförmige Stein hilft manchen Pokémon bei ihrer Entwicklung.",Una piedra peculiar que hace evolucionar a algunos Pokémon. Tiene forma de huevo.,어느 특정 포켓몬을 진화시키는 이상한 돌. 구슬처럼 둥글다.,ある　とくていの　ポケモンを しんかさせる　ふしぎな　いし。 たまのように　まるい。
A vital item that is needed to keep a stone tower from collapsing. Voices can be heard from it occasionally.,Un objet très important qui empêche une tour en pierre de s’écrouler. Des voix en sortent parfois.,Strumento importante che impedisce il crollo di un pozzo di pietra. A volte dal suo interno provengono delle voci.,"Ein wichtiges Item, mit dem ein Steinturm repariert werden kann.",Vital para impedir que una torre de piedra se derrumbe. A veces se oyen voces en su interior.,이것이 없으면 돌탑이 무너져버리는 중요한 돌. 가끔 돌에서 목소리가 들린다.,これがないと　いしのとうが くずれてしまう　だいじないし。 ときどき　いしから　こえがきこえる。
A glowing orb to be held by Giratina. It boosts the power of Dragon- and Ghost-type moves when it is held.,Un mystérieux objet destiné à Giratina. Améliore les capacités de types Dragon et Spectre.,Poliedro splendente da dare a Giratina. Aumenta la potenza delle mosse di tipo Drago e Spettro.,"Ein glühender Orb. Verstärkt Attacken vom Typ Drache und Geist, wenn Giratina ihn trägt.",Una esfera brillante que potencia los movimientos de tipo Dragón y Fantasma. Debe llevarla Giratina.,기라티나에게 지니게 하면 드래곤과 고스트타입 기술의 위력이 올라가는 반짝반짝 빛나는 구슬.,ギラティナに　もたせると　ドラゴンと ゴーストタイプの　わざの　いりょくが あがる　ひかり　かがやく　たま。
Aromatic tea that has a slightly bitter taste. It soothes a dry throat.,Un thé aromatique légèrement amer. Il a des vertus désaltérantes.,Un tè fragrante dal sapore amarognolo. Molto dissetante.,"Ein aromatischer Tee mit leicht bitterem Geschmack. Genau das Richtige, um den Durst zu stillen.",Un aromático té de sabor ligeramente amargo que resulta ideal para aplacar la sed.,약간 씁쓸하고 구수한 향기가 나는 차. 말랐던 목이 촉촉해진다.,すこし　にがくて こうばしい　かおりの　おちゃ。 かわいた　のどが　うるおう。
- - -,Un ingrédient au goût acide. Cette salade composée principalement de pommes de terre se marie merveilleusement bien avec le pain.,- - -,- - -,,- - -,ほうせきの　ように　きらめく　ひかりを はっしゃして　あいてを　こうげきする。
"The autograph you got from the Vermilion City Gym Leader, Lt. Surge. He wrote, “Good luck!”","C’est un autographe de Major Bob, le Champion de l’Arène de Carmin sur Mer ! Il y a écrit « Good luck ! » dessus.","È l’autografo di Lt. Surge, il Capopalestra di Aranciopoli. C’è scritto “Good luck!”.","Das ist ein Autogramm von Major Bob, dem Arenaleiter von Orania City. Darauf steht: „Viel Glück, [VAR 1100(00FF,0806,0000)]RekrutRekrutin!“","El autógrafo del Teniente Surge, el Líder de Gimnasio de Ciudad Carmín. La dedicatoria reza: ""Good luck!"".",갈색체육관 관장 마티스에게 받은 사인이 적힌 종이. Good Luck!이라고 써 있다.,クチバ　ジムリーダー　マチスから もらった　サインしきし。 Ｇｏｏｄ　Ｌｕｃｋ！と　かかれている。
A cassette to be held by Genesect. It changes Genesect’s Techno Blast move so it becomes Water type.,"Tenu par Genesect, ce module change la capacité Techno-Buster en une capacité de type Eau.",Modulo da dare a Genesect. Trasforma Tecnobotto in una mossa di tipo Acqua.,"Gibt man es Genesect zum Tragen, wandelt es den Typ der Attacke Techblaster in Wasser um.",Cartucho que convierte Tecno Shock de Genesect en un movimiento de tipo Agua.,게노세크트에게 지니게 하면 테크노버스터라는 기술이 물타입으로 바뀌는 카세트.,ゲノセクトに　もたせると テクノバスターという　わざが みずタイプになる　カセット。
A cassette to be held by Genesect. It changes Genesect’s Techno Blast move so it becomes Electric type.,"Tenu par Genesect, ce module change la capacité Techno-Buster en une capacité de type Électrik.",Modulo da dare a Genesect. Trasforma Tecnobotto in una mossa di tipo Elettro.,"Gibt man es Genesect zum Tragen, wandelt es den Typ der Attacke Techblaster in Elektro um.",Cartucho que convierte Tecno Shock de Genesect en un movimiento de tipo Eléctrico.,게노세크트에게 지니게 하면 테크노버스터라는 기술이 전기타입으로 바뀌는 카세트.,ゲノセクトに　もたせると テクノバスターという　わざが でんきタイプになる　カセット。
A cassette to be held by Genesect. It changes Genesect’s Techno Blast move so it becomes Fire type.,"Tenu par Genesect, ce module change la capacité Techno-Buster en une capacité de type Feu.",Modulo da dare a Genesect. Trasforma Tecnobotto in una mossa di tipo Fuoco.,"Gibt man es Genesect zum Tragen, wandelt es den Typ der Attacke Techblaster in Feuer um.",Cartucho que convierte Tecno Shock de Genesect en un movimiento de tipo Fuego.,게노세크트에게 지니게 하면 테크노버스터라는 기술이 불꽃타입으로 바뀌는 카세트.,ゲノセクトに　もたせると テクノバスターという　わざが ほのおタイプになる　カセット。
A cassette to be held by Genesect. It changes Genesect’s Techno Blast move so it becomes Ice type.,"Tenu par Genesect, ce module change la capacité Techno-Buster en une capacité de type Glace.",Modulo da dare a Genesect. Trasforma Tecnobotto in una mossa di tipo Ghiaccio.,"Gibt man es Genesect zum Tragen, wandelt es den Typ der Attacke Techblaster in Eis um.",Cartucho que convierte Tecno Shock de Genesect en un movimiento de tipo Hielo.,게노세크트에게 지니게 하면 테크노버스터라는 기술이 얼음타입으로 바뀌는 카세트.,ゲノセクトに　もたせると テクノバスターという　わざが こおりタイプになる　カセット。
- - -,Un ingrédient au goût salé. Ce fromage a été coupé en tranches fines pour le rendre encore plus facile à ajouter à un Sandwich.,- - -,- - -,,- - -,きたない　ゴミを あいてに　ぶつけて　こうげきする。 どく　じょうたいに　することが　ある。
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,- - -,- - -,- - -,,- - -,ー ー ー
A very light trunk that can carry clothing for you and your Pokémon.,Une malle très légère qui contient vos costumes et ceux de votre partenaire.,Una valigia leggerissima che può contenere tutti i capi d’abbigliamento di un Allenatore e del suo compagno d’avventura.,"Ein überraschend leichter Koffer, in dem verschiedene Kleidungsstücke und Accessoires für Trainer und Pokémon verstaut werden können.",Una maleta muy ligera en la que puedes guardar ropa o accesorios para ti o tu Pokémon.,포켓몬이나 트레이너의 의상을 넣을 수 있는 매우 가벼운 트렁크.,ポケモンや　トレーナーの きがえを　いれられる とても　かるい　トランク。
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,- - -,- - -,- - -,,- - -,ー ー ー
- - -,Un ingrédient au goût très sucré. Sa douceur unique en fait un fruit incontournable apprécié par de très nombreux Pokémon.,- - -,- - -,,- - -,じぶんの　ＨＰを　すこし　けずって ぶんしんを　だす。 ぶんしんは　じぶんの　みがわりに　なる。
- - -,"Un ingrédient au goût très sucré et acide. Très populaire, ce fruit est capable de mettre en valeur n’importe quel Sandwich grâce à ses couleurs vives.",- - -,- - -,,- - -,ひふを　てつのように かたくする　ことで じぶんの　ぼうぎょを　ぐーんと　あげる。
- - -,"Un ingrédient au goût très sucré. Coupé en tranches fines, ce fruit est plus facile à ajouter à un Sandwich.",- - -,- - -,,- - -,カマや　ツメを　ハサミのように こうさ　させながら　あいてを　きりさく。
- - -,Un ingrédient au goût très acide. Son acidité est adoucie par une touche sucrée qui en fait l’accompagnement idéal des ingrédients plus riches.,- - -,- - -,,- - -,ドリルのように　からだを　かいてん しながら　あいてに　たいあたりする。 きゅうしょに　あたりやすい。
- - -,Un ingrédient au goût très acide. Un fruit tropical dont la couleur et les saveurs ravissent petits et grands. Il est déjà coupé pour être plus facile à manger.,- - -,- - -,,- - -,ぶきみで　あやしい　ほのおを　はなって あいてを　やけどの　じょうたいに　する。
A piece of cloyingly sweet chocolate. It can be used to restore 20 HP to a single Pokémon.,Un chocolat extrêmement sucré. Restaure 20 PV d’un Pokémon.,Cioccolato molto dolce. Restituisce 20 PS a un Pokémon.,"Ein süßer Schokosnack, der die KP eines Pokémon um 20 Punkte auffüllt.",Chocolatina de sabor dulce. Restaura 20 PS de un Pokémon.,지나칠 정도로 달콤한 초콜릿. 포켓몬 1마리의 HP를 20만큼 회복한다.,とても　あまったるい　チョコレート。 ポケモン　１ひきの　ＨＰを ２０だけ　かいふくする。
A brightly gleaming orb to be held by Dialga. It boosts the power of Dragon- and Steel-type moves when it is held.,Un orbe très brillant destiné à Dialga. Augmente la puissance des capacités de types Dragon et Acier.,Sfera molto luminosa da dare a Dialga. Potenzia le mosse di tipo Drago e Acciaio.,"Ein hell leuchtender Orb. Verstärkt Attacken vom Typ Drache und Stahl, wenn Dialga ihn trägt.",Una esfera brillante que potencia los movimientos de tipo Acero y Dragón. Debe llevarla Dialga.,디아루가에게 지니게 하면 드래곤과 강철타입 기술의 위력이 올라가는 반짝반짝 빛나는 구슬.,ディアルガに　もたせると　ドラゴンと はがねタイプの　わざの　いりょくが あがる　ひかり　かがやく　たま。
A beautifully glowing orb to be held by Palkia. It boosts the power of Dragon- and Water-type moves when it is held.,Un bel orbe luisant destiné à Palkia. Augmente la puissance des capacités de types Dragon et Eau.,Sfera splendente da dare a Palkia. Potenzia le mosse di tipo Drago e Acqua.,"Ein hell leuchtender Orb. Verstärkt Attacken vom Typ Drache und Wasser, wenn Palkia ihn trägt.",Una bonita esfera que potencia los movimientos de tipo Dragón y Agua. Debe llevarla Palkia.,펄기아에게 지니게 하면 드래곤과 물타입 기술의 위력이 올라가는 아름답게 반짝이는 구슬.,パルキアに　もたせると　ドラゴンと みずタイプの　わざの　いりょくが あがる　うつくしく　かがやく　たま。
Stationery designed to be easy to use when writing someone for the first time. Have a Pokémon hold it for delivery.,Un papier à lettres idéal pour se présenter. Peut être tenu et livré par un Pokémon.,Carta da lettere ideale per presentarsi a qualcuno. Si può dare a un Pokémon affinché la consegni.,"Briefpapier, mit dem man sich bei jemandem vorstellen kann. Gib es einem Pokémon zum Tragen.",Carta para presentarse a alguien. Haz que la entregue un Pokémon.,첫인사를 쉽게 쓸 수 있는 편지지. 포켓몬에게 지니게 해서 쓴다.,はじめましての　あいさつが かきやすい　びんせん。 ポケモンに　もたせて　つかう。
Stationery designed to make it easier to write about your favorite things. Have a Pokémon hold it for delivery.,Un papier à lettres idéal pour parler de ce que l’on aime. Peut être tenu et livré par un Pokémon.,Carta da lettere ideale per parlare di ciò che si ama. Si può dare a un Pokémon affinché la consegni.,"Briefpapier, mit dem man jemandem verraten kann, was man gern mag. Gib es einem Pokémon zum Tragen.",Carta para escribir sobre tus cosas favoritas. Haz que la entregue un Pokémon.,좋아하는 것을 전하는 메일을 쉽게 쓸 수 있는 편지지. 포켓몬에게 지니게 해서 쓴다.,すきなものを　つたえる　メールが かきやすい　びんせん。 ポケモンに　もたせて　つかう。
Stationery designed to allow you to extend an invitation to the recipient. Have a Pokémon hold it for delivery.,Un papier à lettres idéal pour les invitations. Peut être tenu et livré par un Pokémon.,Carta da lettere ideale per scrivere un invito. Si può dare a un Pokémon affinché la consegni.,"Briefpapier, mit dem man eine andere Person zu etwas einladen kann. Gib es einem Pokémon zum Tragen.",Carta para invitar a un compañero. Haz que la entregue un Pokémon.,상대를 초대하는 메일을 쉽게 쓸 수 있는 편지지. 포켓몬에게 지니게 해서 쓴다.,あいてを　おさそいする　メールが かきやすい　びんせん。 ポケモンに　もたせて　つかう。
Stationery designed to make it easy for you to express thanks. Have a Pokémon hold it for delivery.,Un papier à lettres idéal pour les remerciements. Peut être tenu et livré par un Pokémon.,Carta da lettere ideale per scrivere dei ringraziamenti. Si può dare a un Pokémon affinché la consegni.,"Briefpapier, mit dem man sich bei jemandem bedanken kann. Gib es einem Pokémon zum Tragen.",Carta de agradecimiento. Haz que la entregue un Pokémon.,감사의 마음을 전하는 메일을 쉽게 쓸 수 있는 편지지. 포켓몬에게 지니게 해서 쓴다.,かんしゃを　つたえる　メールが かきやすい　びんせん。 ポケモンに　もたせて　つかう。
Stationery designed to make it easier to pose a question about something. Have a Pokémon hold it for delivery.,Un papier à lettres idéal pour poser des questions. Peut être tenu et livré par un Pokémon.,Carta da lettere ideale per scrivere una domanda. Si può dare a un Pokémon affinché la consegni.,"Briefpapier, mit dem man jemandem eine Frage stellen kann. Gib es einem Pokémon zum Tragen.",Carta para preguntar a un compañero. Haz que la entregue un Pokémon.,상대에게 질문하는 메일을 쉽게 쓸 수 있는 편지지. 포켓몬에게 지니게 해서 쓴다.,あいてへの　しつもんの　メールが かきやすい　びんせん。 ポケモンに　もたせて　つかう。
