en,fr,it,de,es,ko,kana
"The transformation of its legs into wings made it better at flying, but more clumsy at walking.","La transformation de ses pattes en ailes a certes amélioré sa capacité à voler, mais pas à marcher.","The transformation of its legs into wings made it better at flying, but more clumsy at walking.","The transformation of its legs into wings made it better at flying, but more clumsy at walking.","The transformation of its legs into wings made it better at flying, but more clumsy at walking.","The transformation of its legs into wings made it better at flying, but more clumsy at walking.","The transformation of its legs into wings made it better at flying, but more clumsy at walking."
"It discharges positive and negative electricity from its antenna tips to shock its foes.","Il envoie des décharges électriques positives et négatives du bout des antennes pour paralyser sa proie.","It discharges positive and negative electricity from its antenna tips to shock its foes.","It discharges positive and negative electricity from its antenna tips to shock its foes.","It discharges positive and negative electricity from its antenna tips to shock its foes.","It discharges positive and negative electricity from its antenna tips to shock its foes.","It discharges positive and negative electricity from its antenna tips to shock its foes."
"Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”","La lumière de Lanturn surgit des profondeurs. On le surnomme “étoile des profondeurs”.","Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”","Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”","Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”","Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”","Lanturn’s light can shine up from great depths. It is nicknamed “The Deep-Sea Star.”"
"The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked.","Les poches électriques de ses joues sont encore petites, mais risquent de l’électrocuter.","The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked.","The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked.","The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked.","The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked.","The electric sacs in its cheeks are small. If even a little electricity leaks, it becomes shocked."
"It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star.","On dit qu’il se déplace à dos d’étoile filante. Il se montre souvent quand on en voit.","It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star.","It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star.","It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star.","It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star.","It is often seen when shooting stars fill the night skies. It’s said to arrive riding on a shooting star."
"It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop.","Son corps est doux et élastique. Quand il commence à rebondir, on ne peut plus l’arrêter.","It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop.","It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop.","It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop.","It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop.","It has a soft and bouncy body. Once it starts bouncing, it becomes impossible to stop."
"It transforms the kindness and joy of others into happiness, which it stores in its shell.","Il transforme les émotions positives des autres en bonheur qu’il stocke dans sa coquille.","It transforms the kindness and joy of others into happiness, which it stores in its shell.","It transforms the kindness and joy of others into happiness, which it stores in its shell.","It transforms the kindness and joy of others into happiness, which it stores in its shell.","It transforms the kindness and joy of others into happiness, which it stores in its shell.","It transforms the kindness and joy of others into happiness, which it stores in its shell."
"To share its happiness, it flies around the world seeking kind- hearted people.","Il parcourt le monde pour distribuer de la joie aux êtres bons.","To share its happiness, it flies around the world seeking kind- hearted people.","To share its happiness, it flies around the world seeking kind- hearted people.","To share its happiness, it flies around the world seeking kind- hearted people.","To share its happiness, it flies around the world seeking kind- hearted people.","To share its happiness, it flies around the world seeking kind- hearted people."
"It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move.","Il mange des cactus en prenant soin d’éviter les bourgeons et les épines. Il ne tient pas en place.","It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move.","It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move.","It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move.","It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move.","It picks food from cactus plants, deftly avoiding buds and spines. It seems to skip about to move."
"This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.","Cet étrange Pokémon peut voir l’avenir et le passé. Il guette sans cesse la course du soleil.","This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.","This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.","This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.","This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.","This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day."
"Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.","Sa laine fournie enfle lorsqu’il accumule de l’électricité statique. Son contact peut choquer.","Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.","Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.","Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.","Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.","Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking."
"If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact.","Sa queue s’allume lorsque sa laine se charge d’électricité. Il projette des poils électrifiés.","If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact.","If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact.","If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact.","If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact.","If its coat becomes fully charged with electricity, its tail lights up. It fires hair that zaps on impact."
"The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light.","Le bout de sa queue brille avec intensité. Jadis, on s’en servait pour envoyer des signaux.","The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light.","The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light.","The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light.","The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light.","The tip of its tail shines brightly. In the olden days, people sent signals using the tail’s light."
"When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","À la fin de la saison des pluies, il sort danser en plein air, attiré par la chaleur du soleil.","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open."
"The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.","Sa queue à l’extrémité remplie d’huile fait office de flotteur et lui permet de ne pas couler.","The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.","The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.","The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.","The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current.","The oil-filled end of its tail floats on water. It keeps Marill from drowning even in a strong current."
"It can spend all day in water, since it can inhale and store a large volume of air.","Ses poumons peuvent contenir assez d’air pour lui permettre de passer une journée sous l’eau.","It can spend all day in water, since it can inhale and store a large volume of air.","It can spend all day in water, since it can inhale and store a large volume of air.","It can spend all day in water, since it can inhale and store a large volume of air.","It can spend all day in water, since it can inhale and store a large volume of air.","It can spend all day in water, since it can inhale and store a large volume of air."
"To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","Il prend l’apparence d’un arbre pour éviter les attaques, mais il déteste l’eau et fuit la pluie.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain."
"It gathers groups of others as their leader. Its cries make Poliwag obey.","Il rassemble ses pairs pour les commander. Il utilise son cri  pour diriger Ptitard.","It gathers groups of others as their leader. Its cries make Poliwag obey.","It gathers groups of others as their leader. Its cries make Poliwag obey.","It gathers groups of others as their leader. Its cries make Poliwag obey.","It gathers groups of others as their leader. Its cries make Poliwag obey.","It gathers groups of others as their leader. Its cries make Poliwag obey."
"It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","Il dérive avec le vent. Sa présence en nombre dans les champs et les montagnes annonce le printemps.","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way."
"It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","Il fleurit lorsque les températures remontent. Il flotte dans le ciel  pour absorber les rayons du soleil.","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible."
"Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes.","Poussé par les vents saisonniers, il fait le tour du globe en semant des spores de coton.","Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes.","Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes.","Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes.","Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes.","Blown by seasonal winds, it circles the globe, scattering cotton spores as it goes."
"It lives high among the treetops. It can use its tail as freely and cleverly as its hands.","Sa queue est aussi agile que ses mains. Il vit en haut des grands arbres.","It lives high among the treetops. It can use its tail as freely and cleverly as its hands.","It lives high among the treetops. It can use its tail as freely and cleverly as its hands.","It lives high among the treetops. It can use its tail as freely and cleverly as its hands.","It lives high among the treetops. It can use its tail as freely and cleverly as its hands.","It lives high among the treetops. It can use its tail as freely and cleverly as its hands."
"It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes.","Il tombe du ciel sans crier gare en matinée. On en croise énormément  l’année suivant un été froid.","It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes.","It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes.","It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes.","It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes.","It suddenly falls out of the sky in the morning. A year after a cold summer, their population explodes."
"It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.","Les rayons du soleil lui donnent de l’énergie. Il est connu pour migrer vers les régions ensoleillées.","It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.","It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.","It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.","It gets energy from warm sunlight and is known for its habit of moving in pursuit of it.","It gets energy from warm sunlight and is known for its habit of moving in pursuit of it."
"It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","La vitesse de ses ailes lui permet un vol stationnaire. Il surveille ainsi tout son territoire.","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory."
"When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.","Sur la terre ferme, il couvre son corps d’un fluide toxique qui le protège de la déshydratation.","When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.","When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.","When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.","When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.","When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating."
"It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.","De nature placide, il a tendance à se cogner la tête contre les récifs et autres bateaux de passage.","It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.","It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.","It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.","It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming.","It has an easygoing nature. It doesn’t care if it bumps its head on boats and boulders while swimming."
"Its fur is so sensitive, it can sense minute shifts in the air and predict the weather.","Sa fourrure est si sensible qu’il peut détecter les vibrations de l’air et prédire le temps qu’il fera.","Its fur is so sensitive, it can sense minute shifts in the air and predict the weather.","Its fur is so sensitive, it can sense minute shifts in the air and predict the weather.","Its fur is so sensitive, it can sense minute shifts in the air and predict the weather.","Its fur is so sensitive, it can sense minute shifts in the air and predict the weather.","Its fur is so sensitive, it can sense minute shifts in the air and predict the weather."
"When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","Quand il s’expose à la lumière de la lune, ses anneaux brillent et il obtient un mystérieux pouvoir.","When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power."
"If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails.","Quand il est en danger, il tente de semer ses poursuivants dans les chemins montagneux.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails."
"Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.","La morsure de Kokiyas a fait de lui un génie dont l’intelligence rivalise avec celle d’un prix Nobel.","Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.","Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.","Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.","Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.","Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists."
"A Pokémon that startles people in the middle of the night. It gathers fear as its energy.","Il fait peur aux aventuriers en pleine nuit et se nourrit de leur frayeur.","A Pokémon that startles people in the middle of the night. It gathers fear as its energy.","A Pokémon that startles people in the middle of the night. It gathers fear as its energy.","A Pokémon that startles people in the middle of the night. It gathers fear as its energy.","A Pokémon that startles people in the middle of the night. It gathers fear as its energy.","A Pokémon that startles people in the middle of the night. It gathers fear as its energy."
"When alone, nothing happens. However, if there are two or more, an odd power is said to emerge.","Quand il est seul, il ne se passe rien... Mais en groupe, il semble habité par un mystérieux pouvoir.","When alone, nothing happens. However, if there are two or more, an odd power is said to emerge.","When alone, nothing happens. However, if there are two or more, an odd power is said to emerge.","When alone, nothing happens. However, if there are two or more, an odd power is said to emerge.","When alone, nothing happens. However, if there are two or more, an odd power is said to emerge.","When alone, nothing happens. However, if there are two or more, an odd power is said to emerge."
"It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.","Il cherche désespérément à cacher sa queue noire. Certains pensent qu’elle renferme un secret.","It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.","It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.","It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.","It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret.","It desperately tries to keep its black tail hidden. It is said to be proof the tail hides a secret."
"The head on its tail contains a small brain. It can instinctively fight even while facing backward.","La tête qu’il a sur la queue dispose de son propre cerveau et lui permet de couvrir ses arrières.","The head on its tail contains a small brain. It can instinctively fight even while facing backward.","The head on its tail contains a small brain. It can instinctively fight even while facing backward.","The head on its tail contains a small brain. It can instinctively fight even while facing backward.","The head on its tail contains a small brain. It can instinctively fight even while facing backward.","The head on its tail contains a small brain. It can instinctively fight even while facing backward."
"It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.","Il ressemble à une pomme de pin. Sa carapace le protège des Pokémon Oiseaux qui le picorent par erreur.","It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.","It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.","It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.","It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.","It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake."
"It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.","Il est prisonnier d’une coquille d’acier. Ses yeux vigilants sont la seule partie visible de son corps.","It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.","It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.","It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.","It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards.","It is encased in a steel shell. Its peering eyes are all that can be seen of its mysterious innards."
"It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.","Son nid est un véritable labyrinthe qu’il creuse à l’aide de sa queue. Il sait à peine voler.","It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.","It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.","It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.","It digs into the ground with its tail and makes a mazelike nest. It can fly just a little.","It digs into the ground with its tail and makes a mazelike nest. It can fly just a little."
"It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger.","Il fend l’air et fond sur sa proie pour s’agripper à son visage et la frapper avec son dard.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger."
"It is thought its body transformed as a result of iron accumulating internally from swallowing soil.","On pense que son corps s’est transformé à cause du fer contenu dans la terre dont il se nourrit.","It is thought its body transformed as a result of iron accumulating internally from swallowing soil.","It is thought its body transformed as a result of iron accumulating internally from swallowing soil.","It is thought its body transformed as a result of iron accumulating internally from swallowing soil.","It is thought its body transformed as a result of iron accumulating internally from swallowing soil.","It is thought its body transformed as a result of iron accumulating internally from swallowing soil."
"Small Pokémon flee from its scary face. It is, however, considered by women to be cute.","Son visage horrible fait fuir les petits Pokémon. Par contre, les femmes le trouvent mignon.","Small Pokémon flee from its scary face. It is, however, considered by women to be cute.","Small Pokémon flee from its scary face. It is, however, considered by women to be cute.","Small Pokémon flee from its scary face. It is, however, considered by women to be cute.","Small Pokémon flee from its scary face. It is, however, considered by women to be cute.","Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.","En dépit des apparences, c’est un grand timide. Quand il s’énerve, il mord de ses énormes crocs.","It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.","It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.","It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.","It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.","It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs."
"It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.","Il envoie ses piquants empoisonnés à la ronde. Sa forme sphérique en fait un piètre nageur.","It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.","It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.","It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.","It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.","It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer."
"It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.","Les yeux sur ses pinces servent à intimider l’ennemi avant de passer à l’attaque.","It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.","It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.","It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.","It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously.","It raises its pincers with eyelike markings for intimidation. It also swings them down dangerously."
"It stores berries in its shell. The berries eventually ferment to become delicious juices.","Il stocke des Baies sous sa carapace. Elles fermentent et produisent des jus délicieux.","It stores berries in its shell. The berries eventually ferment to become delicious juices.","It stores berries in its shell. The berries eventually ferment to become delicious juices.","It stores berries in its shell. The berries eventually ferment to become delicious juices.","It stores berries in its shell. The berries eventually ferment to become delicious juices.","It stores berries in its shell. The berries eventually ferment to become delicious juices."
"It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn.","Il défend vaillamment sa réserve de miel personnelle à grand renfort de coups de corne.","It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn.","It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn.","It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn.","It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn.","It loves sweet honey. To keep all the honey to itself, it hurls rivals away with its prized horn."
"A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.","Ce Pokémon rusé agit parfois en équipe pour voler des œufs, l’un d’entre eux faisant diversion.","A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.","A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.","A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.","A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.","A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away."
"It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.","Il baigne ses griffes dans le miel  pour les lécher. Chaque paire de pattes a un goût unique.","It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.","It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.","It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.","It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.","It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique."
"In its territory, it leaves scratches on trees that bear delicious berries or fruits.","Il marque de ses griffes les arbres de son territoire qui portent des Baies ou des fruits.","In its territory, it leaves scratches on trees that bear delicious berries or fruits.","In its territory, it leaves scratches on trees that bear delicious berries or fruits.","In its territory, it leaves scratches on trees that bear delicious berries or fruits.","In its territory, it leaves scratches on trees that bear delicious berries or fruits.","In its territory, it leaves scratches on trees that bear delicious berries or fruits."
"Its body is made of magma. If it doesn’t keep moving, its body will cool and harden.","Son corps est fait de magma. S’il cesse de bouger, il refroidit et durcit.","Its body is made of magma. If it doesn’t keep moving, its body will cool and harden.","Its body is made of magma. If it doesn’t keep moving, its body will cool and harden.","Its body is made of magma. If it doesn’t keep moving, its body will cool and harden.","Its body is made of magma. If it doesn’t keep moving, its body will cool and harden.","Its body is made of magma. If it doesn’t keep moving, its body will cool and harden."
"Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell.","Sa température corporelle avoisine les 10 000 °C. Des flammes fusent des fissures de sa coquille.","Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell.","Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell.","Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell.","Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell.","Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell."
"It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice.","Son nez très sensible détecte champignons, Baies et sources chaudes enfouis sous la glace.","It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice.","It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice.","It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice.","It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice.","It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice."
"Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows.","Il est protégé du froid mordant par son épais manteau de fourrure. Ses cornes sont formées de glace.","Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows.","Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows.","Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows.","Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows.","Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows."
"Many live in the clean seas of the south. They apparently can’t live in polluted waters.","On en trouve beaucoup dans les mers claires du sud. On dirait qu’il ne peut pas vivre en eau polluée.","Many live in the clean seas of the south. They apparently can’t live in polluted waters.","Many live in the clean seas of the south. They apparently can’t live in polluted waters.","Many live in the clean seas of the south. They apparently can’t live in polluted waters.","Many live in the clean seas of the south. They apparently can’t live in polluted waters.","Many live in the clean seas of the south. They apparently can’t live in polluted waters."
"It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea.","Son puissant jet d’eau ne manque jamais sa cible, même quand il est au fond de l’eau.","It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea.","It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea.","It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea.","It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea.","It forcefully squirts water. The water jet never misses prey even if the Remoraid is deep in the sea."
"It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.","Il adore se cacher dans les fissures de la roche. Il crache parfois de l’encre sur ses proies.","It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.","It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.","It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.","It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth.","It loves to lurk inside holes in rocks. It sometimes sprays ink on prey by sticking out only its mouth."
"It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.","Il dépose sa nourriture dans sa queue enroulée. Il l’offre souvent aux gens égarés en montagne.","It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.","It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.","It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.","It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains.","It carries food rolled up in its tail. It has the habit of sharing food with people lost in mountains."
"While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps.","Il ignore royalement les Rémoraid qui s’accrochent à ses nageoires pour manger les restes qu’il sème.","While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps.","While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps.","While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps.","While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps.","While elegantly swimming in the sea, it ignores Remoraid that cling to its fins seeking food scraps."
