en,fr,it,de,es,ko,kana
"If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep.","If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep."
"It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes.","It has a brave and trustworthy na­ ture. It fear­ lessly stands up to bigger and stronger foes."
"This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane.","This legendary Chinese POKEMON is considered magnif­ icent. Many people are enchanted by its grand mane."
"Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water.","Because it is in­ ept at walking on its newly grown legs, it always  swims around in water."
"The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.","The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness."
"This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking.","This strong and skilled swimmer is even capable of crossing the Pacific Ocean just by kicking."
"It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike.","It senses impend­ ing attacks and TELEPORTS away to safety before the actual attacks can strike."
"It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power.","It possesses strong spiritual power. The more danger it faces, the stronger its psychic power."
"Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes.","Closing both its eyes heightens all its other senses. This enables it to use its abilities to their extremes."
"Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger.","Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger."
"It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired.","It always goes at its full power, but this very tough and durable POKéMON never gets tired."
"It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.","It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles."
"Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey.","Even though its body is extremely skinny, it is blindingly fast when catching its prey."
"Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid.","Even though it is filled with ACID, it does not melt because it also oozes a neutral­ izing fluid."
"ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey.","ACID that has dis­ solved many prey becomes sweeter, making it even more effective at attracting prey."
"When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore.","When the tide goes out, dehydrated TENTACOOL remains can be found washed up on the shore."
"Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies.","Its 80 tentacles absorb water and stretch almost endlessly to CON­ STRICT its prey and enemies."
"Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around.","Most people may not notice, but a closer look should reveal that there are many GEODUDE around."
"With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains.","With a free and uncaring nature, it doesn't mind if pieces break off while it rolls down mountains."
"It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away.","It sheds its skin once a year. The discarded shell immediately hard­ ens and crumbles away."
"It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents.","It is a weak run­ ner immediately after birth. It gradually becomes faster by chasing after its parents."
"At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast.","At full gallop, its four hooves barely touch the ground because it moves so incredi­ bly fast."
"It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day.","It lazes vacantly near water. If something bites its tail, it won't even notice for a whole day."
"If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE.","If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE."
"It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR.","It is attracted by electromagnetic waves. It may approach trainers if they are using their POKéGEAR."
"Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close.","Three MAGNEMITE are linked by a strong magnetic force. Earaches will occur if you get too close."
"If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them.","If anyone tries to disturb where the essential plant sticks grow, it uses its own stick to thwart them."
"By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running.","By alternately raising and lower­ ing its two heads, it balances itself to be more stable while running."
"It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized.","It collects data  and plans three times as wisely, but it may think too much and be­ come immobilized."
"Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas.","Although it can't walk well on land, it is a graceful swimmer. It espe­ cially loves being in frigid seas."
"Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets.","Its streamlined body has little drag in water. The colder the temperature, the friskier it gets."
"As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it.","As it moves, it loses bits of its body from which new GRIMER emerge. This worsens the stench around it."
"They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse.","They love to gath­ er in smelly areas where sludge ac­ cumulates, making the stench around them worse."
"It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast.","It swims facing backward by open­ ing and closing its two-piece shell. It is surprisingly fast."
"Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength.","Once it slams its shell shut, it is impossible to open, even by those with superi­ or strength."
"With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind.","With its gas-like body, it can sneak into any place it desires. However, it can be blown away by wind."
"In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim.","In total darkness, where nothing is visible, HAUNTER lurks, silently stalking its next victim."
"It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared.","It steals heat from its surround­ ings. If you feel a sudden chill, it is certain that a GENGAR appeared."
"It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way.","It twists and squirms through the ground. The thunderous roar of its tunneling echoes a long way."
"If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it.","If you think that you had a good dream, but you can't remember it, a DROWZEE has probably eaten it."
"When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams.","When it is very hungry, it puts humans it meets to sleep, then it feasts on their dreams."
"If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger.","If it senses dan­ ger approaching, it cloaks itself with bubbles from its mouth so it will look bigger."
"It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly.","It can hardly lift its massive, overgrown pincer. The pincer's size makes it difficult to aim properly."
"It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode.","It rolls to move. If the ground is uneven, a sudden jolt from hitting a bump can cause it to explode."
"It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding.","It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding."
"The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents.","The shell is very durable. Even if it cracks, it can survive without spilling the contents."
"Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble.","Its three heads think independent­ ly. However, they are friendly and never appear to squabble."
"If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound.","If it is sad or lonely, the skull it wears shakes, and emits a plain­ tive and mournful sound."
"It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others.","It has been seen pounding boulders with the bone it carries in order to tap out mes­ sages to others."
"This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position.","This amazing POKé­ MON has an awesome sense of balance. It can kick in succession from any position."
"Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes.","Its punches slice the air. However, it seems to need a short break after fighting for three minutes."
"Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated.","Its tongue has well-developed nerves that run to the very tip, so it can be deft­ ly manipulated."
"Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes.","Its thin, filmy body is filled with gases that cause constant sniffles, coughs and teary eyes."
"If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases.","If one of the twin KOFFING inflates, the other one deflates. It con­ stantly mixes its poisonous gases."
"It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction.","It is inept at turning because of its four short legs. It can only charge and run in one direction."
"Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive.","Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive."
